tract_geoid,tract_name,county_geoid,county_name,county_full_name,school_total,school_age,acs_pov_score
37065021300,"Census Tract 213, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,635,0.14,-0.6932308331178443
37067000200,"Census Tract 2, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,101,0.09,-1.5820402248781649
37067001000,"Census Tract 10, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,798,0.21,0.5511023153466037
37067001602,"Census Tract 16.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,596,0.18,0.017816680290411512
37067002100,"Census Tract 21, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,249,0.12,-1.0487545898219728
37041930101,"Census Tract 9301.01, Chowan County, North Carolina",37041,Chowan,Chowan County,968,0.19,0.19557855864247572
37045951000,"Census Tract 9510, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,594,0.21,0.5511023153466037
37081016101,"Census Tract 161.01, Guilford County, North Carolina",37081,Guilford,Guilford County,330,0.07,-1.9375639815822927
37081016503,"Census Tract 165.03, Guilford County, North Carolina",37081,Guilford,Guilford County,799,0.16,-0.3377070764137164
37183053606,"Census Tract 536.06, Wake County, North Carolina",37183,Wake,Wake County,344,0.15,-0.5154689547657806
37183051900,"Census Tract 519, Wake County, North Carolina",37183,Wake,Wake County,800,0.16,-0.3377070764137164
37183052407,"Census Tract 524.07, Wake County, North Carolina",37183,Wake,Wake County,611,0.14,-0.6932308331178443
37183052602,"Census Tract 526.02, Wake County, North Carolina",37183,Wake,Wake County,631,0.14,-0.6932308331178443
37183052809,"Census Tract 528.09, Wake County, North Carolina",37183,Wake,Wake County,757,0.25,1.26214982875486
37183053005,"Census Tract 530.05, Wake County, North Carolina",37183,Wake,Wake County,991,0.21,0.5511023153466037
37183053204,"Census Tract 532.04, Wake County, North Carolina",37183,Wake,Wake County,1311,0.26,1.4399117071069243
37183053408,"Census Tract 534.08, Wake County, North Carolina",37183,Wake,Wake County,1306,0.31,2.3287210988672444
37183053425,"Census Tract 534.25, Wake County, North Carolina",37183,Wake,Wake County,793,0.26,1.4399117071069243
37183053507,"Census Tract 535.07, Wake County, North Carolina",37183,Wake,Wake County,581,0.15,-0.5154689547657806
37183053519,"Census Tract 535.19, Wake County, North Carolina",37183,Wake,Wake County,820,0.17,-0.1599451980616522
37119003018,"Census Tract 30.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,477,0.18,0.017816680290411512
37119003300,"Census Tract 33, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,390,0.12,-1.0487545898219728
37119003807,"Census Tract 38.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1065,0.24,1.0843879504027958
37119004500,"Census Tract 45, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,658,0.24,1.0843879504027958
37183052506,"Census Tract 525.06, Wake County, North Carolina",37183,Wake,Wake County,372,0.14,-0.6932308331178443
37183053422,"Census Tract 534.22, Wake County, North Carolina",37183,Wake,Wake County,547,0.23,0.9066260720507321
37183053713,"Census Tract 537.13, Wake County, North Carolina",37183,Wake,Wake County,632,0.18,0.017816680290411512
37183054008,"Census Tract 540.08, Wake County, North Carolina",37183,Wake,Wake County,1135,0.16,-0.3377070764137164
37191001800,"Census Tract 18, Wayne County, North Carolina",37191,Wayne,Wayne County,321,0.16,-0.3377070764137164
37193960900,"Census Tract 9609, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,787,0.18,0.017816680290411512
37195000801,"Census Tract 8.01, Wilson County, North Carolina",37195,Wilson,Wilson County,309,0.22,0.7288641936986678
37047931300,"Census Tract 9313, Columbus County, North Carolina",37047,Columbus,Columbus County,1326,0.25,1.26214982875486
37049960700,"Census Tract 9607, Craven County, North Carolina",37049,Craven,Craven County,255,0.15,-0.5154689547657806
37025040701,"Census Tract 407.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,304,0.19,0.19557855864247572
37051003311,"Census Tract 33.11, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,309,0.12,-1.0487545898219728
37057060700,"Census Tract 607, Davidson County, North Carolina",37057,Davidson,Davidson County,969,0.2,0.37334043699453995
37063001400,"Census Tract 14, Durham County, North Carolina",37063,Durham,Durham County,721,0.32,2.5064829772193087
37067000301,"Census Tract 3.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,372,0.21,0.5511023153466037
37067002601,"Census Tract 26.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,429,0.15,-0.5154689547657806
37071031003,"Census Tract 310.03, Gaston County, North Carolina",37071,Gaston,Gaston County,643,0.16,-0.3377070764137164
37031970401,"Census Tract 9704.01, Carteret County, North Carolina",37031,Carteret,Carteret County,166,0.1,-1.4042783465261006
37035010402,"Census Tract 104.02, Catawba County, North Carolina",37035,Catawba,Catawba County,493,0.1,-1.4042783465261006
37045951100,"Census Tract 9511, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,481,0.16,-0.3377070764137164
37001020200,"Census Tract 202, Alamance County, North Carolina",37001,Alamance,Alamance County,1032,0.27,1.6176735854589883
37021001200,"Census Tract 12, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,685,0.14,-0.6932308331178443
37051003302,"Census Tract 33.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1109,0.2,0.37334043699453995
37051003312,"Census Tract 33.12, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1387,0.21,0.5511023153466037
37051003403,"Census Tract 34.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,769,0.19,0.19557855864247572
37081013900,"Census Tract 139, Guilford County, North Carolina",37081,Guilford,Guilford County,1045,0.25,1.26214982875486
37141920201,"Census Tract 9202.01, Pender County, North Carolina",37141,Pender,Pender County,1185,0.2,0.37334043699453995
37049960900,"Census Tract 9609, Craven County, North Carolina",37049,Craven,Craven County,313,0.15,-0.5154689547657806
37051000200,"Census Tract 2, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,535,0.25,1.26214982875486
37051001604,"Census Tract 16.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1940,0.26,1.4399117071069243
37129011100,"Census Tract 111, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,650,0.25,1.26214982875486
37145920400,"Census Tract 9204, Person County, North Carolina",37145,Person,Person County,599,0.22,0.7288641936986678
37147000202,"Census Tract 2.02, Pitt County, North Carolina",37147,Pitt,Pitt County,481,0.16,-0.3377070764137164
37147000602,"Census Tract 6.02, Pitt County, North Carolina",37147,Pitt,Pitt County,810,0.14,-0.6932308331178443
37147001302,"Census Tract 13.02, Pitt County, North Carolina",37147,Pitt,Pitt County,887,0.18,0.017816680290411512
37151030302,"Census Tract 303.02, Randolph County, North Carolina",37151,Randolph,Randolph County,552,0.22,0.7288641936986678
37129010501,"Census Tract 105.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,449,0.1,-1.4042783465261006
37129010600,"Census Tract 106, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,397,0.1,-1.4042783465261006
37179021006,"Census Tract 210.06, Union County, North Carolina",37179,Union,Union County,1860,0.33,2.6842448555713725
37181960600,"Census Tract 9606, Vance County, North Carolina",37181,Vance,Vance County,326,0.24,1.0843879504027958
37183050100,"Census Tract 501, Wake County, North Carolina",37183,Wake,Wake County,207,0.05,-2.293087738286421
37125950701,"Census Tract 9507.01, Moore County, North Carolina",37125,Moore,Moore County,854,0.17,-0.1599451980616522
37127010400,"Census Tract 104, Nash County, North Carolina",37127,Nash,Nash County,560,0.2,0.37334043699453995
37129010200,"Census Tract 102, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,438,0.13,-0.8709927114699085
37119005825,"Census Tract 58.25, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,971,0.2,0.37334043699453995
37119005832,"Census Tract 58.32, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,993,0.32,2.5064829772193087
37119005840,"Census Tract 58.40, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,566,0.27,1.6176735854589883
37119005909,"Census Tract 59.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2591,0.26,1.4399117071069243
37183054204,"Census Tract 542.04, Wake County, North Carolina",37183,Wake,Wake County,1331,0.26,1.4399117071069243
37119005918,"Census Tract 59.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,576,0.17,-0.1599451980616522
37119006107,"Census Tract 61.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1274,0.22,0.7288641936986678
37119006212,"Census Tract 62.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,772,0.22,0.7288641936986678
37121950100,"Census Tract 9501, Mitchell County, North Carolina",37121,Mitchell,Mitchell County,381,0.15,-0.5154689547657806
37067003311,"Census Tract 33.11, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,471,0.25,1.26214982875486
37071033100,"Census Tract 331, Gaston County, North Carolina",37071,Gaston,Gaston County,672,0.25,1.26214982875486
37133000900,"Census Tract 9, Onslow County, North Carolina",37133,Onslow,Onslow County,690,0.11,-1.2265164681740368
37135011300,"Census Tract 113, Orange County, North Carolina",37135,Orange,Orange County,173,0.06,-2.115325859934357
37151031602,"Census Tract 316.02, Randolph County, North Carolina",37151,Randolph,Randolph County,190,0.15,-0.5154689547657806
37153970500,"Census Tract 9705, Richmond County, North Carolina",37153,Richmond,Richmond County,452,0.2,0.37334043699453995
37159050700,"Census Tract 507, Rowan County, North Carolina",37159,Rowan,Rowan County,578,0.19,0.19557855864247572
37163971000,"Census Tract 9710, Sampson County, North Carolina",37163,Sampson,Sampson County,925,0.19,0.19557855864247572
37179020311,"Census Tract 203.11, Union County, North Carolina",37179,Union,Union County,1566,0.21,0.5511023153466037
37105030102,"Census Tract 301.02, Lee County, North Carolina",37105,Lee,Lee County,991,0.18,0.017816680290411512
37119001606,"Census Tract 16.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,793,0.18,0.017816680290411512
37119001915,"Census Tract 19.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1253,0.2,0.37334043699453995
37119003006,"Census Tract 30.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,811,0.18,0.017816680290411512
37119005517,"Census Tract 55.17, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,864,0.22,0.7288641936986678
37119005841,"Census Tract 58.41, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1654,0.24,1.0843879504027958
37129010800,"Census Tract 108, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,482,0.18,0.017816680290411512
37077970704,"Census Tract 9707.04, Granville County, North Carolina",37077,Granville,Granville County,68,0.05,-2.293087738286421
37081011400,"Census Tract 114, Guilford County, North Carolina",37081,Guilford,Guilford County,1424,0.28,1.7954354638110526
37081014000,"Census Tract 140, Guilford County, North Carolina",37081,Guilford,Guilford County,660,0.21,0.5511023153466037
37085071402,"Census Tract 714.02, Harnett County, North Carolina",37085,Harnett,Harnett County,3386,0.33,2.6842448555713725
37097060100,"Census Tract 601, Iredell County, North Carolina",37097,Iredell,Iredell County,867,0.15,-0.5154689547657806
37009970800,"Census Tract 9708, Ashe County, North Carolina",37009,Ashe,Ashe County,827,0.16,-0.3377070764137164
37119980200,"Census Tract 9802, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0,0,-3.181897130046741
37183050700,"Census Tract 507, Wake County, North Carolina",37183,Wake,Wake County,558,0.17,-0.1599451980616522
37119004000,"Census Tract 40, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,954,0.2,0.37334043699453995
37147001003,"Census Tract 10.03, Pitt County, North Carolina",37147,Pitt,Pitt County,916,0.17,-0.1599451980616522
37021000100,"Census Tract 1, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,33,0.02,-2.8263733733426135
37133001400,"Census Tract 14, Onslow County, North Carolina",37133,Onslow,Onslow County,1067,0.21,0.5511023153466037
37183050900,"Census Tract 509, Wake County, North Carolina",37183,Wake,Wake County,499,0.16,-0.3377070764137164
37183053423,"Census Tract 534.23, Wake County, North Carolina",37183,Wake,Wake County,314,0.16,-0.3377070764137164
37063000302,"Census Tract 3.02, Durham County, North Carolina",37063,Durham,Durham County,640,0.19,0.19557855864247572
37067003904,"Census Tract 39.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,638,0.11,-1.2265164681740368
37079950102,"Census Tract 9501.02, Greene County, North Carolina",37079,Greene,Greene County,798,0.15,-0.5154689547657806
37081012504,"Census Tract 125.04, Guilford County, North Carolina",37081,Guilford,Guilford County,604,0.18,0.017816680290411512
37105030501,"Census Tract 305.01, Lee County, North Carolina",37105,Lee,Lee County,588,0.14,-0.6932308331178443
37119001603,"Census Tract 16.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,627,0.14,-0.6932308331178443
37119001918,"Census Tract 19.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,593,0.15,-0.5154689547657806
37119005305,"Census Tract 53.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,978,0.21,0.5511023153466037
37119005826,"Census Tract 58.26, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,539,0.19,0.19557855864247572
37129010502,"Census Tract 105.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,949,0.11,-1.2265164681740368
37129011904,"Census Tract 119.04, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,275,0.1,-1.4042783465261006
37021001500,"Census Tract 15, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,464,0.19,0.19557855864247572
37025040703,"Census Tract 407.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,632,0.26,1.4399117071069243
37025042502,"Census Tract 425.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,301,0.13,-0.8709927114699085
37043950100,"Census Tract 9501, Clay County, North Carolina",37043,Clay,Clay County,632,0.13,-0.8709927114699085
37045951502,"Census Tract 9515.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,184,0.15,-0.5154689547657806
37051003304,"Census Tract 33.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,873,0.13,-0.8709927114699085
37063001100,"Census Tract 11, Durham County, North Carolina",37063,Durham,Durham County,577,0.19,0.19557855864247572
37195000502,"Census Tract 5.02, Wilson County, North Carolina",37195,Wilson,Wilson County,912,0.18,0.017816680290411512
37019020305,"Census Tract 203.05, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,536,0.2,0.37334043699453995
37063001304,"Census Tract 13.04, Durham County, North Carolina",37063,Durham,Durham County,804,0.26,1.4399117071069243
37067000400,"Census Tract 4, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,791,0.23,0.9066260720507321
