tract_geoid,tract_name,county_geoid,county_name,county_full_name,depend_ratio,depend_score
37057060602,"Census Tract 606.02, Davidson County, North Carolina",37057,Davidson,Davidson County,0.47,0.59843385727258
37057060800,"Census Tract 608, Davidson County, North Carolina",37057,Davidson,Davidson County,0.45,0.4284594374080211
37163970200,"Census Tract 9702, Sampson County, North Carolina",37163,Sampson,Sampson County,0.38,-0.16645103211793627
37057061100,"Census Tract 611, Davidson County, North Carolina",37057,Davidson,Davidson County,0.4,0.0035233877466231164
37061090600,"Census Tract 906, Duplin County, North Carolina",37061,Duplin,Duplin County,0.36,-0.3364254519824957
37053110402,"Census Tract 1104.02, Currituck County, North Carolina",37053,Currituck,Currituck County,0.41,0.08851059767890235
37055970200,"Census Tract 9702, Dare County, North Carolina",37055,Dare,Dare County,0.27,-1.101310341373012
37163970400,"Census Tract 9704, Sampson County, North Carolina",37163,Sampson,Sampson County,0.33,-0.5913870817793343
37159051201,"Census Tract 512.01, Rowan County, North Carolina",37159,Rowan,Rowan County,0.37,-0.251438242050216
37055970300,"Census Tract 9703, Dare County, North Carolina",37055,Dare,Dare County,0.36,-0.3364254519824957
37097061406,"Census Tract 614.06, Iredell County, North Carolina",37097,Iredell,Iredell County,0.53,1.1083571168662583
37123960200,"Census Tract 9602, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,0.36,-0.3364254519824957
37061090100,"Census Tract 901, Duplin County, North Carolina",37061,Duplin,Duplin County,0.5,0.8533954870694191
37167931100,"Census Tract 9311, Stanly County, North Carolina",37167,Stanly,Stanly County,0.46,0.5134466473403009
37183053420,"Census Tract 534.20, Wake County, North Carolina",37183,Wake,Wake County,0.46,0.5134466473403009
37183053421,"Census Tract 534.21, Wake County, North Carolina",37183,Wake,Wake County,0.49,0.7684082771371394
37183053505,"Census Tract 535.05, Wake County, North Carolina",37183,Wake,Wake County,0.47,0.59843385727258
37183053517,"Census Tract 535.17, Wake County, North Carolina",37183,Wake,Wake County,0.56,1.3633187466630974
37183053520,"Census Tract 535.20, Wake County, North Carolina",37183,Wake,Wake County,0.37,-0.251438242050216
37099950300,"Census Tract 9503, Jackson County, North Carolina",37099,Jackson,Jackson County,0.41,0.08851059767890235
37057062001,"Census Tract 620.01, Davidson County, North Carolina",37057,Davidson,Davidson County,0.27,-1.101310341373012
37169070100,"Census Tract 701, Stokes County, North Carolina",37169,Stokes,Stokes County,0.28,-1.0163231314407324
37109071001,"Census Tract 710.01, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,0.41,0.08851059767890235
37109071102,"Census Tract 711.02, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,0.41,0.08851059767890235
37141920601,"Census Tract 9206.01, Pender County, North Carolina",37141,Pender,Pender County,0.46,0.5134466473403009
37143920201,"Census Tract 9202.01, Perquimans County, North Carolina",37143,Perquimans,Perquimans County,0.47,0.59843385727258
37193961200,"Census Tract 9612, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,0.41,0.08851059767890235
37165010500,"Census Tract 105, Scotland County, North Carolina",37165,Scotland,Scotland County,0.41,0.08851059767890235
37031970801,"Census Tract 9708.01, Carteret County, North Carolina",37031,Carteret,Carteret County,0.37,-0.251438242050216
37031970804,"Census Tract 9708.04, Carteret County, North Carolina",37031,Carteret,Carteret County,0.49,0.7684082771371394
37167930101,"Census Tract 9301.01, Stanly County, North Carolina",37167,Stanly,Stanly County,0.32,-0.676374291711614
37057060203,"Census Tract 602.03, Davidson County, North Carolina",37057,Davidson,Davidson County,0.41,0.08851059767890235
37097061303,"Census Tract 613.03, Iredell County, North Carolina",37097,Iredell,Iredell County,0.42,0.17349780761118205
37097061403,"Census Tract 614.03, Iredell County, North Carolina",37097,Iredell,Iredell County,0.26,-1.1862975513052918
37097061405,"Census Tract 614.05, Iredell County, North Carolina",37097,Iredell,Iredell County,0.35,-0.4214126619147754
37075920200,"Census Tract 9202, Graham County, North Carolina",37075,Graham,Graham County,0.49,0.7684082771371394
37057061500,"Census Tract 615, Davidson County, North Carolina",37057,Davidson,Davidson County,0.57,1.4483059565953762
37057061701,"Census Tract 617.01, Davidson County, North Carolina",37057,Davidson,Davidson County,0.39,-0.08146382218565658
37057061802,"Census Tract 618.02, Davidson County, North Carolina",37057,Davidson,Davidson County,0.4,0.0035233877466231164
37059080100,"Census Tract 801, Davie County, North Carolina",37059,Davie,Davie County,0.42,0.17349780761118205
37125951200,"Census Tract 9512, Moore County, North Carolina",37125,Moore,Moore County,0.45,0.4284594374080211
37127010504,"Census Tract 105.04, Nash County, North Carolina",37127,Nash,Nash County,0.56,1.3633187466630974
37127010602,"Census Tract 106.02, Nash County, North Carolina",37127,Nash,Nash County,0.36,-0.3364254519824957
37127010800,"Census Tract 108, Nash County, North Carolina",37127,Nash,Nash County,0.39,-0.08146382218565658
37011930100,"Census Tract 9301, Avery County, North Carolina",37011,Avery,Avery County,0.23,-1.4412591811021305
37051003103,"Census Tract 31.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0.46,0.5134466473403009
37199960101,"Census Tract 9601.01, Yancey County, North Carolina",37199,Yancey,Yancey County,0.45,0.4284594374080211
37067002901,"Census Tract 29.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.37,-0.251438242050216
37067003004,"Census Tract 30.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.45,0.4284594374080211
37013930100,"Census Tract 9301, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,0.5,0.8533954870694191
37199960102,"Census Tract 9601.02, Yancey County, North Carolina",37199,Yancey,Yancey County,0.41,0.08851059767890235
37125950302,"Census Tract 9503.02, Moore County, North Carolina",37125,Moore,Moore County,0.41,0.08851059767890235
37125950402,"Census Tract 9504.02, Moore County, North Carolina",37125,Moore,Moore County,0.58,1.533293166527656
37125950801,"Census Tract 9508.01, Moore County, North Carolina",37125,Moore,Moore County,0.54,1.193344326798538
37127011500,"Census Tract 115, Nash County, North Carolina",37127,Nash,Nash County,0.52,1.0233699069339786
37129010700,"Census Tract 107, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,0.32,-0.676374291711614
37141920300,"Census Tract 9203, Pender County, North Carolina",37141,Pender,Pender County,0.55,1.2783315367308177
37051003002,"Census Tract 30.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0.35,-0.4214126619147754
37123960402,"Census Tract 9604.02, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,0.39,-0.08146382218565658
37125950301,"Census Tract 9503.01, Moore County, North Carolina",37125,Moore,Moore County,0.39,-0.08146382218565658
37189920701,"Census Tract 9207.01, Watauga County, North Carolina",37189,Watauga,Watauga County,0.41,0.08851059767890235
37179020204,"Census Tract 202.04, Union County, North Carolina",37179,Union,Union County,0.4,0.0035233877466231164
37179020800,"Census Tract 208, Union County, North Carolina",37179,Union,Union County,0.39,-0.08146382218565658
37127011200,"Census Tract 112, Nash County, North Carolina",37127,Nash,Nash County,0.49,0.7684082771371394
37133001800,"Census Tract 18, Onslow County, North Carolina",37133,Onslow,Onslow County,0.29,-0.9313359215084531
37133002201,"Census Tract 22.01, Onslow County, North Carolina",37133,Onslow,Onslow County,0.27,-1.101310341373012
37183052807,"Census Tract 528.07, Wake County, North Carolina",37183,Wake,Wake County,0.51,0.9383826970016989
37179020902,"Census Tract 209.02, Union County, North Carolina",37179,Union,Union County,0.48,0.6834210672048597
37179021009,"Census Tract 210.09, Union County, North Carolina",37179,Union,Union County,0.58,1.533293166527656
37179021011,"Census Tract 210.11, Union County, North Carolina",37179,Union,Union County,0.56,1.3633187466630974
37021002703,"Census Tract 27.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.41,0.08851059767890235
37183053108,"Census Tract 531.08, Wake County, North Carolina",37183,Wake,Wake County,0.42,0.17349780761118205
37183053206,"Census Tract 532.06, Wake County, North Carolina",37183,Wake,Wake County,0.52,1.0233699069339786
37183053410,"Census Tract 534.10, Wake County, North Carolina",37183,Wake,Wake County,0.59,1.6182803764599354
37183053411,"Census Tract 534.11, Wake County, North Carolina",37183,Wake,Wake County,0.62,1.8732420062567745
37183053413,"Census Tract 534.13, Wake County, North Carolina",37183,Wake,Wake County,0.59,1.6182803764599354
37165010101,"Census Tract 101.01, Scotland County, North Carolina",37165,Scotland,Scotland County,0.47,0.59843385727258
37165010200,"Census Tract 102, Scotland County, North Carolina",37165,Scotland,Scotland County,0.55,1.2783315367308177
37171930202,"Census Tract 9302.02, Surry County, North Carolina",37171,Surry,Surry County,0.35,-0.4214126619147754
37135011602,"Census Tract 116.02, Orange County, North Carolina",37135,Orange,Orange County,0.03,-3.141003379747723
37081015706,"Census Tract 157.06, Guilford County, North Carolina",37081,Guilford,Guilford County,0.39,-0.08146382218565658
37081016005,"Census Tract 160.05, Guilford County, North Carolina",37081,Guilford,Guilford County,0.33,-0.5913870817793343
37183053524,"Census Tract 535.24, Wake County, North Carolina",37183,Wake,Wake County,0.32,-0.676374291711614
37185950200,"Census Tract 9502, Warren County, North Carolina",37185,Warren,Warren County,0.32,-0.676374291711614
37187950100,"Census Tract 9501, Washington County, North Carolina",37187,Washington,Washington County,0.37,-0.251438242050216
37135011901,"Census Tract 119.01, Orange County, North Carolina",37135,Orange,Orange County,0.39,-0.08146382218565658
37021003102,"Census Tract 31.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.28,-1.0163231314407324
37135011202,"Census Tract 112.02, Orange County, North Carolina",37135,Orange,Orange County,0.55,1.2783315367308177
37187950300,"Census Tract 9503, Washington County, North Carolina",37187,Washington,Washington County,0.38,-0.16645103211793627
37147000900,"Census Tract 9, Pitt County, North Carolina",37147,Pitt,Pitt County,0.43,0.25848501754346176
37183053416,"Census Tract 534.16, Wake County, North Carolina",37183,Wake,Wake County,0.48,0.6834210672048597
37147001200,"Census Tract 12, Pitt County, North Carolina",37147,Pitt,Pitt County,0.4,0.0035233877466231164
37183053522,"Census Tract 535.22, Wake County, North Carolina",37183,Wake,Wake County,0.39,-0.08146382218565658
37183053724,"Census Tract 537.24, Wake County, North Carolina",37183,Wake,Wake County,0.43,0.25848501754346176
37183054105,"Census Tract 541.05, Wake County, North Carolina",37183,Wake,Wake County,0.36,-0.3364254519824957
37183053604,"Census Tract 536.04, Wake County, North Carolina",37183,Wake,Wake County,0.5,0.8533954870694191
37183053607,"Census Tract 536.07, Wake County, North Carolina",37183,Wake,Wake County,0.48,0.6834210672048597
37051001100,"Census Tract 11, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0.36,-0.3364254519824957
37051001400,"Census Tract 14, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0.43,0.25848501754346176
37135012202,"Census Tract 122.02, Orange County, North Carolina",37135,Orange,Orange County,0.51,0.9383826970016989
37139960300,"Census Tract 9603, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,0.77,3.148050155240969
37139960502,"Census Tract 9605.02, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,0.44,0.34347222747574147
37139960600,"Census Tract 9606, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,0.29,-0.9313359215084531
37169070700,"Census Tract 707, Stokes County, North Carolina",37169,Stokes,Stokes County,0.35,-0.4214126619147754
37183053709,"Census Tract 537.09, Wake County, North Carolina",37183,Wake,Wake County,0.18,-1.8661952307635288
37183053712,"Census Tract 537.12, Wake County, North Carolina",37183,Wake,Wake County,0.5,0.8533954870694191
37183053714,"Census Tract 537.14, Wake County, North Carolina",37183,Wake,Wake County,0.34,-0.5063998718470546
37183053717,"Census Tract 537.17, Wake County, North Carolina",37183,Wake,Wake County,0.26,-1.1862975513052918
37183053720,"Census Tract 537.20, Wake County, North Carolina",37183,Wake,Wake County,0.5,0.8533954870694191
37183053722,"Census Tract 537.22, Wake County, North Carolina",37183,Wake,Wake County,0.36,-0.3364254519824957
37133000700,"Census Tract 7, Onslow County, North Carolina",37133,Onslow,Onslow County,0.88,4.082909464496045
37051001500,"Census Tract 15, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0.44,0.34347222747574147
37051001603,"Census Tract 16.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0.51,0.9383826970016989
37195001300,"Census Tract 13, Wilson County, North Carolina",37195,Wilson,Wilson County,0.35,-0.4214126619147754
37067004102,"Census Tract 41.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.43,0.25848501754346176
37067004103,"Census Tract 41.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.47,0.59843385727258
37171931101,"Census Tract 9311.01, Surry County, North Carolina",37171,Surry,Surry County,0.35,-0.4214126619147754
37037020200,"Census Tract 202, Chatham County, North Carolina",37037,Chatham,Chatham County,0.39,-0.08146382218565658
37141920403,"Census Tract 9204.03, Pender County, North Carolina",37141,Pender,Pender County,0.39,-0.08146382218565658
37023020600,"Census Tract 206, Burke County, North Carolina",37023,Burke,Burke County,0.39,-0.08146382218565658
37045950302,"Census Tract 9503.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,0.36,-0.3364254519824957
37171931102,"Census Tract 9311.02, Surry County, North Carolina",37171,Surry,Surry County,0.49,0.7684082771371394
37171931200,"Census Tract 9312, Surry County, North Carolina",37171,Surry,Surry County,0.48,0.6834210672048597
37037020300,"Census Tract 203, Chatham County, North Carolina",37037,Chatham,Chatham County,0.35,-0.4214126619147754
37183054106,"Census Tract 541.06, Wake County, North Carolina",37183,Wake,Wake County,0.38,-0.16645103211793627
37183054109,"Census Tract 541.09, Wake County, North Carolina",37183,Wake,Wake County,0.34,-0.5063998718470546
37183054112,"Census Tract 541.12, Wake County, North Carolina",37183,Wake,Wake County,0.46,0.5134466473403009
37125951000,"Census Tract 9510, Moore County, North Carolina",37125,Moore,Moore County,0.48,0.6834210672048597
37127010503,"Census Tract 105.03, Nash County, North Carolina",37127,Nash,Nash County,0.49,0.7684082771371394
37183050400,"Census Tract 504, Wake County, North Carolina",37183,Wake,Wake County,0.19,-1.781208020831249
37183050500,"Census Tract 505, Wake County, North Carolina",37183,Wake,Wake County,0.25,-1.2712847612375715
37133001000,"Census Tract 10, Onslow County, North Carolina",37133,Onslow,Onslow County,0.06,-2.886041749950884
37133001102,"Census Tract 11.02, Onslow County, North Carolina",37133,Onslow,Onslow County,0.32,-0.676374291711614
37155960402,"Census Tract 9604.02, Robeson County, North Carolina",37155,Robeson,Robeson County,0.39,-0.08146382218565658
37069060402,"Census Tract 604.02, Franklin County, North Carolina",37069,Franklin,Franklin County,0.42,0.17349780761118205
37171930801,"Census Tract 9308.01, Surry County, North Carolina",37171,Surry,Surry County,0.41,0.08851059767890235
37037020800,"Census Tract 208, Chatham County, North Carolina",37037,Chatham,Chatham County,0.35,-0.4214126619147754
37189920703,"Census Tract 9207.03, Watauga County, North Carolina",37189,Watauga,Watauga County,0.38,-0.16645103211793627
37013930502,"Census Tract 9305.02, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,0.41,0.08851059767890235
37135010901,"Census Tract 109.01, Orange County, North Carolina",37135,Orange,Orange County,0.47,0.59843385727258
37183051501,"Census Tract 515.01, Wake County, North Carolina",37183,Wake,Wake County,0.58,1.533293166527656
37183051600,"Census Tract 516, Wake County, North Carolina",37183,Wake,Wake County,0.45,0.4284594374080211
37183051800,"Census Tract 518, Wake County, North Carolina",37183,Wake,Wake County,0.33,-0.5913870817793343
37183052002,"Census Tract 520.02, Wake County, North Carolina",37183,Wake,Wake County,0.56,1.3633187466630974
37183052301,"Census Tract 523.01, Wake County, North Carolina",37183,Wake,Wake County,0.06,-2.886041749950884
37183052401,"Census Tract 524.01, Wake County, North Carolina",37183,Wake,Wake County,0.11,-2.4611057002894863
37039930200,"Census Tract 9302, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,0.55,1.2783315367308177
37191000303,"Census Tract 3.03, Wayne County, North Carolina",37191,Wayne,Wayne County,0.46,0.5134466473403009
37191000401,"Census Tract 4.01, Wayne County, North Carolina",37191,Wayne,Wayne County,0.45,0.4284594374080211
37191000700,"Census Tract 7, Wayne County, North Carolina",37191,Wayne,Wayne County,0.41,0.08851059767890235
37191000800,"Census Tract 8, Wayne County, North Carolina",37191,Wayne,Wayne County,0.32,-0.676374291711614
37183054207,"Census Tract 542.07, Wake County, North Carolina",37183,Wake,Wake County,0.46,0.5134466473403009
37189920400,"Census Tract 9204, Watauga County, North Carolina",37189,Watauga,Watauga County,0.14,-2.206144070492647
37183052603,"Census Tract 526.03, Wake County, North Carolina",37183,Wake,Wake County,0.42,0.17349780761118205
37183052704,"Census Tract 527.04, Wake County, North Carolina",37183,Wake,Wake County,0.5,0.8533954870694191
37193961001,"Census Tract 9610.01, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,0.34,-0.5063998718470546
37013930900,"Census Tract 9309, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,0.34,-0.5063998718470546
37015960200,"Census Tract 9602, Bertie County, North Carolina",37015,Bertie,Bertie County,0.43,0.25848501754346176
37193960802,"Census Tract 9608.02, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,0.4,0.0035233877466231164
37103920300,"Census Tract 9203, Jones County, North Carolina",37103,Jones,Jones County,0.41,0.08851059767890235
37113970700,"Census Tract 9707, Macon County, North Carolina",37113,Macon,Macon County,0.36,-0.3364254519824957
37149920101,"Census Tract 9201.01, Polk County, North Carolina",37149,Polk,Polk County,0.36,-0.3364254519824957
37173960200,"Census Tract 9602, Swain County, North Carolina",37173,Swain,Swain County,0.37,-0.251438242050216
37021002302,"Census Tract 23.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.39,-0.08146382218565658
37021002900,"Census Tract 29, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.4,0.0035233877466231164
37019020602,"Census Tract 206.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,0.33,-0.5913870817793343
37183053006,"Census Tract 530.06, Wake County, North Carolina",37183,Wake,Wake County,0.39,-0.08146382218565658
37151030600,"Census Tract 306, Randolph County, North Carolina",37151,Randolph,Randolph County,0.4,0.0035233877466231164
37017950500,"Census Tract 9505, Bladen County, North Carolina",37017,Bladen,Bladen County,0.35,-0.4214126619147754
37175960200,"Census Tract 9602, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,0.35,-0.4214126619147754
37183053008,"Census Tract 530.08, Wake County, North Carolina",37183,Wake,Wake County,0.31,-0.7613615016438937
37183053106,"Census Tract 531.06, Wake County, North Carolina",37183,Wake,Wake County,0.41,0.08851059767890235
37189920100,"Census Tract 9201, Watauga County, North Carolina",37189,Watauga,Watauga County,0.43,0.25848501754346176
37183053707,"Census Tract 537.07, Wake County, North Carolina",37183,Wake,Wake County,0.36,-0.3364254519824957
37169070300,"Census Tract 703, Stokes County, North Carolina",37169,Stokes,Stokes County,0.33,-0.5913870817793343
37169070600,"Census Tract 706, Stokes County, North Carolina",37169,Stokes,Stokes County,0.33,-0.5913870817793343
37181960900,"Census Tract 9609, Vance County, North Carolina",37181,Vance,Vance County,0.52,1.0233699069339786
37183053201,"Census Tract 532.01, Wake County, North Carolina",37183,Wake,Wake County,0.5,0.8533954870694191
37183053202,"Census Tract 532.02, Wake County, North Carolina",37183,Wake,Wake County,0.52,1.0233699069339786
37183054209,"Census Tract 542.09, Wake County, North Carolina",37183,Wake,Wake County,0.51,0.9383826970016989
37189920300,"Census Tract 9203, Watauga County, North Carolina",37189,Watauga,Watauga County,0.2,-1.6962208108989694
37109070700,"Census Tract 707, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,0.45,0.4284594374080211
37109070901,"Census Tract 709.01, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,0.45,0.4284594374080211
37183054301,"Census Tract 543.01, Wake County, North Carolina",37183,Wake,Wake County,0.48,0.6834210672048597
37183054404,"Census Tract 544.04, Wake County, North Carolina",37183,Wake,Wake County,0.5,0.8533954870694191
37133002800,"Census Tract 28, Onslow County, North Carolina",37133,Onslow,Onslow County,0.39,-0.08146382218565658
37135010701,"Census Tract 107.01, Orange County, North Carolina",37135,Orange,Orange County,0.47,0.59843385727258
37135010704,"Census Tract 107.04, Orange County, North Carolina",37135,Orange,Orange County,0.31,-0.7613615016438937
37135010705,"Census Tract 107.05, Orange County, North Carolina",37135,Orange,Orange County,0.27,-1.101310341373012
37135010801,"Census Tract 108.01, Orange County, North Carolina",37135,Orange,Orange County,0.34,-0.5063998718470546
37147001600,"Census Tract 16, Pitt County, North Carolina",37147,Pitt,Pitt County,0.38,-0.16645103211793627
37147002002,"Census Tract 20.02, Pitt County, North Carolina",37147,Pitt,Pitt County,0.39,-0.08146382218565658
37065020800,"Census Tract 208, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,0.36,-0.3364254519824957
37065021500,"Census Tract 215, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,0.38,-0.16645103211793627
37183054500,"Census Tract 545, Wake County, North Carolina",37183,Wake,Wake County,0.29,-0.9313359215084531
37183980200,"Census Tract 9802, Wake County, North Carolina",37183,Wake,Wake County,1,5.102755983683401
37183052903,"Census Tract 529.03, Wake County, North Carolina",37183,Wake,Wake County,0.43,0.25848501754346176
37183053003,"Census Tract 530.03, Wake County, North Carolina",37183,Wake,Wake County,0.32,-0.676374291711614
37175960300,"Census Tract 9603, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,0.29,-0.9313359215084531
37027031000,"Census Tract 310, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,0.38,-0.16645103211793627
37171930400,"Census Tract 9304, Surry County, North Carolina",37171,Surry,Surry County,0.53,1.1083571168662583
37171930600,"Census Tract 9306, Surry County, North Carolina",37171,Surry,Surry County,0.35,-0.4214126619147754
37171930102,"Census Tract 9301.02, Surry County, North Carolina",37171,Surry,Surry County,0.38,-0.16645103211793627
37175960402,"Census Tract 9604.02, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,0.31,-0.7613615016438937
37125950502,"Census Tract 9505.02, Moore County, North Carolina",37125,Moore,Moore County,0.5,0.8533954870694191
37125950802,"Census Tract 9508.02, Moore County, North Carolina",37125,Moore,Moore County,0.32,-0.676374291711614
37185950102,"Census Tract 9501.02, Warren County, North Carolina",37185,Warren,Warren County,0.16,-2.036169650628088
37029950101,"Census Tract 9501.01, Camden County, North Carolina",37029,Camden,Camden County,0.43,0.25848501754346176
37181960100,"Census Tract 9601, Vance County, North Carolina",37181,Vance,Vance County,0.35,-0.4214126619147754
37181960300,"Census Tract 9603, Vance County, North Carolina",37181,Vance,Vance County,0.4,0.0035233877466231164
37175960600,"Census Tract 9606, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,0.23,-1.4412591811021305
37183052707,"Census Tract 527.07, Wake County, North Carolina",37183,Wake,Wake County,0.45,0.4284594374080211
37183052802,"Census Tract 528.02, Wake County, North Carolina",37183,Wake,Wake County,0.37,-0.251438242050216
37183052806,"Census Tract 528.06, Wake County, North Carolina",37183,Wake,Wake County,0.52,1.0233699069339786
37163970800,"Census Tract 9708, Sampson County, North Carolina",37163,Sampson,Sampson County,0.44,0.34347222747574147
37167930300,"Census Tract 9303, Stanly County, North Carolina",37167,Stanly,Stanly County,0.43,0.25848501754346176
37013930700,"Census Tract 9307, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,0.35,-0.4214126619147754
37179021014,"Census Tract 210.14, Union County, North Carolina",37179,Union,Union County,0.53,1.1083571168662583
37017950300,"Census Tract 9503, Bladen County, North Carolina",37017,Bladen,Bladen County,0.47,0.59843385727258
37171930902,"Census Tract 9309.02, Surry County, North Carolina",37171,Surry,Surry County,0.43,0.25848501754346176
37189921000,"Census Tract 9210, Watauga County, North Carolina",37189,Watauga,Watauga County,0.3,-0.8463487115761734
37191000102,"Census Tract 1.02, Wayne County, North Carolina",37191,Wayne,Wayne County,0.44,0.34347222747574147
37191001301,"Census Tract 13.01, Wayne County, North Carolina",37191,Wayne,Wayne County,0.3,-0.8463487115761734
37191001500,"Census Tract 15, Wayne County, North Carolina",37191,Wayne,Wayne County,0.38,-0.16645103211793627
37193960700,"Census Tract 9607, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,0.36,-0.3364254519824957
37089931902,"Census Tract 9319.02, Henderson County, North Carolina",37089,Henderson,Henderson County,0.35,-0.4214126619147754
37191001101,"Census Tract 11.01, Wayne County, North Carolina",37191,Wayne,Wayne County,0.42,0.17349780761118205
37057060303,"Census Tract 603.03, Davidson County, North Carolina",37057,Davidson,Davidson County,0.33,-0.5913870817793343
37057060601,"Census Tract 606.01, Davidson County, North Carolina",37057,Davidson,Davidson County,0.48,0.6834210672048597
37167930102,"Census Tract 9301.02, Stanly County, North Carolina",37167,Stanly,Stanly County,0.39,-0.08146382218565658
37105030401,"Census Tract 304.01, Lee County, North Carolina",37105,Lee,Lee County,0.46,0.5134466473403009
37105030402,"Census Tract 304.02, Lee County, North Carolina",37105,Lee,Lee County,0.46,0.5134466473403009
37183052406,"Census Tract 524.06, Wake County, North Carolina",37183,Wake,Wake County,0.24,-1.3562719711698512
37183052409,"Census Tract 524.09, Wake County, North Carolina",37183,Wake,Wake County,0.08,-2.7160673300863247
37183052505,"Census Tract 525.05, Wake County, North Carolina",37183,Wake,Wake County,0.36,-0.3364254519824957
37183052507,"Census Tract 525.07, Wake County, North Carolina",37183,Wake,Wake County,0.45,0.4284594374080211
37057061400,"Census Tract 614, Davidson County, North Carolina",37057,Davidson,Davidson County,0.4,0.0035233877466231164
37073970300,"Census Tract 9703, Gates County, North Carolina",37073,Gates,Gates County,0.4,0.0035233877466231164
37183051102,"Census Tract 511.02, Wake County, North Carolina",37183,Wake,Wake County,0.01,-3.3109777996122824
37069060302,"Census Tract 603.02, Franklin County, North Carolina",37069,Franklin,Franklin County,0.48,0.6834210672048597
37119000400,"Census Tract 4, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.05,-2.971028959883164
37119000500,"Census Tract 5, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.08,-2.7160673300863247
37119000900,"Census Tract 9, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.2,-1.6962208108989694
37119001000,"Census Tract 10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.2,-1.6962208108989694
37097061203,"Census Tract 612.03, Iredell County, North Carolina",37097,Iredell,Iredell County,0.42,0.17349780761118205
37097060902,"Census Tract 609.02, Iredell County, North Carolina",37097,Iredell,Iredell County,0.44,0.34347222747574147
37135011500,"Census Tract 115, Orange County, North Carolina",37135,Orange,Orange County,0.32,-0.676374291711614
37027030700,"Census Tract 307, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,0.3,-0.8463487115761734
37027030800,"Census Tract 308, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,0.42,0.17349780761118205
37105030502,"Census Tract 305.02, Lee County, North Carolina",37105,Lee,Lee County,0.48,0.6834210672048597
37197050200,"Census Tract 502, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,0.35,-0.4214126619147754
37039930500,"Census Tract 9305, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,0.34,-0.5063998718470546
37045950200,"Census Tract 9502, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,0.4,0.0035233877466231164
37077970601,"Census Tract 9706.01, Granville County, North Carolina",37077,Granville,Granville County,0.33,-0.5913870817793343
37097061002,"Census Tract 610.02, Iredell County, North Carolina",37097,Iredell,Iredell County,0.45,0.4284594374080211
37097061101,"Census Tract 611.01, Iredell County, North Carolina",37097,Iredell,Iredell County,0.3,-0.8463487115761734
37195001500,"Census Tract 15, Wilson County, North Carolina",37195,Wilson,Wilson County,0.57,1.4483059565953762
37035011000,"Census Tract 110, Catawba County, North Carolina",37035,Catawba,Catawba County,0.56,1.3633187466630974
