tract_geoid,tract_name,county_geoid,county_name,county_full_name,acs_pov_total,acs_pov_rate,acs_pov_score
37021003102,"Census Tract 31.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,491,0.09,-0.6511864448894639
37135011202,"Census Tract 112.02, Orange County, North Carolina",37135,Orange,Orange County,402,0.05,-1.0131399132440784
37187950300,"Census Tract 9503, Washington County, North Carolina",37187,Washington,Washington County,284,0.17,0.07272049181976556
37147000900,"Census Tract 9, Pitt County, North Carolina",37147,Pitt,Pitt County,2068,0.26,0.8871157956176485
37183053416,"Census Tract 534.16, Wake County, North Carolina",37183,Wake,Wake County,315,0.04,-1.103628280332732
37147001200,"Census Tract 12, Pitt County, North Carolina",37147,Pitt,Pitt County,1479,0.24,0.706139061440341
37183053522,"Census Tract 535.22, Wake County, North Carolina",37183,Wake,Wake County,154,0.03,-1.1941166474213858
37183053724,"Census Tract 537.24, Wake County, North Carolina",37183,Wake,Wake County,506,0.08,-0.7416748119781175
37183054105,"Census Tract 541.05, Wake County, North Carolina",37183,Wake,Wake County,1194,0.09,-0.6511864448894639
37183053604,"Census Tract 536.04, Wake County, North Carolina",37183,Wake,Wake County,31,0.01,-1.375093381598693
37183053607,"Census Tract 536.07, Wake County, North Carolina",37183,Wake,Wake County,773,0.08,-0.7416748119781175
37051001100,"Census Tract 11, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,778,0.24,0.706139061440341
37051001400,"Census Tract 14, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1899,0.3,1.249069263972263
37135012202,"Census Tract 122.02, Orange County, North Carolina",37135,Orange,Orange County,623,0.11,-0.4702097107121565
37139960300,"Census Tract 9603, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,1318,0.49,2.9683482386566826
37139960502,"Census Tract 9605.02, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,399,0.1,-0.5606980778008102
37139960600,"Census Tract 9606, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,419,0.06,-0.9226515461554248
37169070700,"Census Tract 707, Stokes County, North Carolina",37169,Stokes,Stokes County,1019,0.2,0.34418559308572655
37183053709,"Census Tract 537.09, Wake County, North Carolina",37183,Wake,Wake County,281,0.04,-1.103628280332732
37183053712,"Census Tract 537.12, Wake County, North Carolina",37183,Wake,Wake County,76,0.03,-1.1941166474213858
37183053714,"Census Tract 537.14, Wake County, North Carolina",37183,Wake,Wake County,252,0.06,-0.9226515461554248
37183053717,"Census Tract 537.17, Wake County, North Carolina",37183,Wake,Wake County,239,0.06,-0.9226515461554248
37183053720,"Census Tract 537.20, Wake County, North Carolina",37183,Wake,Wake County,89,0.02,-1.2846050145100396
37183053722,"Census Tract 537.22, Wake County, North Carolina",37183,Wake,Wake County,166,0.04,-1.103628280332732
37133000700,"Census Tract 7, Onslow County, North Carolina",37133,Onslow,Onslow County,775,0.11,-0.4702097107121565
37051001500,"Census Tract 15, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,496,0.17,0.07272049181976556
37051001603,"Census Tract 16.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1024,0.26,0.8871157956176485
37195001300,"Census Tract 13, Wilson County, North Carolina",37195,Wilson,Wilson County,891,0.16,-0.017767875268888178
37067004102,"Census Tract 41.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,463,0.14,-0.1987446094461954
37067004103,"Census Tract 41.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,492,0.11,-0.4702097107121565
37171931101,"Census Tract 9311.01, Surry County, North Carolina",37171,Surry,Surry County,478,0.17,0.07272049181976556
37037020200,"Census Tract 202, Chatham County, North Carolina",37037,Chatham,Chatham County,735,0.09,-0.6511864448894639
37141920403,"Census Tract 9204.03, Pender County, North Carolina",37141,Pender,Pender County,406,0.11,-0.4702097107121565
37023020600,"Census Tract 206, Burke County, North Carolina",37023,Burke,Burke County,800,0.17,0.07272049181976556
37045950302,"Census Tract 9503.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,752,0.12,-0.3797213436235029
37171931102,"Census Tract 9311.02, Surry County, North Carolina",37171,Surry,Surry County,514,0.13,-0.28923297653484914
37171931200,"Census Tract 9312, Surry County, North Carolina",37171,Surry,Surry County,502,0.13,-0.28923297653484914
37037020300,"Census Tract 203, Chatham County, North Carolina",37037,Chatham,Chatham County,408,0.15,-0.10825624235754192
37183054106,"Census Tract 541.06, Wake County, North Carolina",37183,Wake,Wake County,946,0.12,-0.3797213436235029
37183054109,"Census Tract 541.09, Wake County, North Carolina",37183,Wake,Wake County,112,0.03,-1.1941166474213858
37183054112,"Census Tract 541.12, Wake County, North Carolina",37183,Wake,Wake County,367,0.08,-0.7416748119781175
37125951000,"Census Tract 9510, Moore County, North Carolina",37125,Moore,Moore County,560,0.1,-0.5606980778008102
37127010503,"Census Tract 105.03, Nash County, North Carolina",37127,Nash,Nash County,273,0.11,-0.4702097107121565
37183050400,"Census Tract 504, Wake County, North Carolina",37183,Wake,Wake County,172,0.11,-0.4702097107121565
37183050500,"Census Tract 505, Wake County, North Carolina",37183,Wake,Wake County,677,0.18,0.16320885890841905
37133001000,"Census Tract 10, Onslow County, North Carolina",37133,Onslow,Onslow County,132,0.2,0.34418559308572655
37133001102,"Census Tract 11.02, Onslow County, North Carolina",37133,Onslow,Onslow County,334,0.09,-0.6511864448894639
37155960402,"Census Tract 9604.02, Robeson County, North Carolina",37155,Robeson,Robeson County,769,0.21,0.43467396017438004
37069060402,"Census Tract 604.02, Franklin County, North Carolina",37069,Franklin,Franklin County,1276,0.27,0.9776041627063022
37171930801,"Census Tract 9308.01, Surry County, North Carolina",37171,Surry,Surry County,746,0.15,-0.10825624235754192
37037020800,"Census Tract 208, Chatham County, North Carolina",37037,Chatham,Chatham County,835,0.09,-0.6511864448894639
37189920703,"Census Tract 9207.03, Watauga County, North Carolina",37189,Watauga,Watauga County,719,0.12,-0.3797213436235029
37013930502,"Census Tract 9305.02, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,716,0.18,0.16320885890841905
37135010901,"Census Tract 109.01, Orange County, North Carolina",37135,Orange,Orange County,563,0.1,-0.5606980778008102
37183051501,"Census Tract 515.01, Wake County, North Carolina",37183,Wake,Wake County,60,0.02,-1.2846050145100396
37183051600,"Census Tract 516, Wake County, North Carolina",37183,Wake,Wake County,249,0.05,-1.0131399132440784
37183051800,"Census Tract 518, Wake County, North Carolina",37183,Wake,Wake County,243,0.06,-0.9226515461554248
37183052002,"Census Tract 520.02, Wake County, North Carolina",37183,Wake,Wake County,1932,0.34,1.611022732326878
37183052301,"Census Tract 523.01, Wake County, North Carolina",37183,Wake,Wake County,2243,0.34,1.611022732326878
37183052401,"Census Tract 524.01, Wake County, North Carolina",37183,Wake,Wake County,527,0.11,-0.4702097107121565
37039930200,"Census Tract 9302, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,388,0.17,0.07272049181976556
37191000303,"Census Tract 3.03, Wayne County, North Carolina",37191,Wayne,Wayne County,1098,0.16,-0.017767875268888178
37191000401,"Census Tract 4.01, Wayne County, North Carolina",37191,Wayne,Wayne County,243,0.04,-1.103628280332732
37191000700,"Census Tract 7, Wayne County, North Carolina",37191,Wayne,Wayne County,1075,0.38,1.9729762006814924
37191000800,"Census Tract 8, Wayne County, North Carolina",37191,Wayne,Wayne County,490,0.21,0.43467396017438004
37183054207,"Census Tract 542.07, Wake County, North Carolina",37183,Wake,Wake County,349,0.04,-1.103628280332732
37189920400,"Census Tract 9204, Watauga County, North Carolina",37189,Watauga,Watauga County,4112,0.49,2.9683482386566826
37183052603,"Census Tract 526.03, Wake County, North Carolina",37183,Wake,Wake County,68,0.02,-1.2846050145100396
37183052704,"Census Tract 527.04, Wake County, North Carolina",37183,Wake,Wake County,1627,0.26,0.8871157956176485
37193961001,"Census Tract 9610.01, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,556,0.13,-0.28923297653484914
37013930900,"Census Tract 9309, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,561,0.13,-0.28923297653484914
37015960200,"Census Tract 9602, Bertie County, North Carolina",37015,Bertie,Bertie County,1141,0.3,1.249069263972263
37193960802,"Census Tract 9608.02, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,1139,0.25,0.7966274285289947
37103920300,"Census Tract 9203, Jones County, North Carolina",37103,Jones,Jones County,911,0.29,1.158580896883609
37113970700,"Census Tract 9707, Macon County, North Carolina",37113,Macon,Macon County,1073,0.16,-0.017767875268888178
37149920101,"Census Tract 9201.01, Polk County, North Carolina",37149,Polk,Polk County,142,0.04,-1.103628280332732
37173960200,"Census Tract 9602, Swain County, North Carolina",37173,Swain,Swain County,454,0.15,-0.10825624235754192
37021002302,"Census Tract 23.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,763,0.08,-0.7416748119781175
37021002900,"Census Tract 29, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,369,0.1,-0.5606980778008102
37019020602,"Census Tract 206.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,1021,0.18,0.16320885890841905
37183053006,"Census Tract 530.06, Wake County, North Carolina",37183,Wake,Wake County,22,0.01,-1.375093381598693
37151030600,"Census Tract 306, Randolph County, North Carolina",37151,Randolph,Randolph County,1137,0.15,-0.10825624235754192
37017950500,"Census Tract 9505, Bladen County, North Carolina",37017,Bladen,Bladen County,1157,0.17,0.07272049181976556
37175960200,"Census Tract 9602, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,917,0.18,0.16320885890841905
37183053008,"Census Tract 530.08, Wake County, North Carolina",37183,Wake,Wake County,427,0.05,-1.0131399132440784
37183053106,"Census Tract 531.06, Wake County, North Carolina",37183,Wake,Wake County,316,0.09,-0.6511864448894639
37189920100,"Census Tract 9201, Watauga County, North Carolina",37189,Watauga,Watauga County,576,0.13,-0.28923297653484914
37183053707,"Census Tract 537.07, Wake County, North Carolina",37183,Wake,Wake County,498,0.07,-0.8321631790667711
37169070300,"Census Tract 703, Stokes County, North Carolina",37169,Stokes,Stokes County,834,0.2,0.34418559308572655
37169070600,"Census Tract 706, Stokes County, North Carolina",37169,Stokes,Stokes County,729,0.14,-0.1987446094461954
37181960900,"Census Tract 9609, Vance County, North Carolina",37181,Vance,Vance County,1537,0.17,0.07272049181976556
37183053201,"Census Tract 532.01, Wake County, North Carolina",37183,Wake,Wake County,317,0.03,-1.1941166474213858
37183053202,"Census Tract 532.02, Wake County, North Carolina",37183,Wake,Wake County,116,0.03,-1.1941166474213858
37183054209,"Census Tract 542.09, Wake County, North Carolina",37183,Wake,Wake County,509,0.04,-1.103628280332732
37189920300,"Census Tract 9203, Watauga County, North Carolina",37189,Watauga,Watauga County,430,0.18,0.16320885890841905
37109070700,"Census Tract 707, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,360,0.1,-0.5606980778008102
37109070901,"Census Tract 709.01, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,421,0.13,-0.28923297653484914
37183054301,"Census Tract 543.01, Wake County, North Carolina",37183,Wake,Wake County,920,0.15,-0.10825624235754192
37183054404,"Census Tract 544.04, Wake County, North Carolina",37183,Wake,Wake County,648,0.1,-0.5606980778008102
37133002800,"Census Tract 28, Onslow County, North Carolina",37133,Onslow,Onslow County,844,0.1,-0.5606980778008102
37135010701,"Census Tract 107.01, Orange County, North Carolina",37135,Orange,Orange County,102,0.05,-1.0131399132440784
37135010704,"Census Tract 107.04, Orange County, North Carolina",37135,Orange,Orange County,381,0.07,-0.8321631790667711
37135010705,"Census Tract 107.05, Orange County, North Carolina",37135,Orange,Orange County,840,0.16,-0.017767875268888178
37135010801,"Census Tract 108.01, Orange County, North Carolina",37135,Orange,Orange County,284,0.05,-1.0131399132440784
37147001600,"Census Tract 16, Pitt County, North Carolina",37147,Pitt,Pitt County,1441,0.17,0.07272049181976556
37147002002,"Census Tract 20.02, Pitt County, North Carolina",37147,Pitt,Pitt County,948,0.18,0.16320885890841905
37065020800,"Census Tract 208, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,753,0.23,0.6156506943516875
37065021500,"Census Tract 215, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,692,0.2,0.34418559308572655
37183054500,"Census Tract 545, Wake County, North Carolina",37183,Wake,Wake County,2175,0.22,0.5251623272630338
37183980200,"Census Tract 9802, Wake County, North Carolina",37183,Wake,Wake County,0,0,-1.4655817486873468
37183052903,"Census Tract 529.03, Wake County, North Carolina",37183,Wake,Wake County,89,0.03,-1.1941166474213858
37183053003,"Census Tract 530.03, Wake County, North Carolina",37183,Wake,Wake County,595,0.1,-0.5606980778008102
37175960300,"Census Tract 9603, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,1205,0.17,0.07272049181976556
37027031000,"Census Tract 310, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,305,0.09,-0.6511864448894639
37171930400,"Census Tract 9304, Surry County, North Carolina",37171,Surry,Surry County,1041,0.4,2.1539529348588
37171930600,"Census Tract 9306, Surry County, North Carolina",37171,Surry,Surry County,455,0.14,-0.1987446094461954
37171930102,"Census Tract 9301.02, Surry County, North Carolina",37171,Surry,Surry County,619,0.13,-0.28923297653484914
37175960402,"Census Tract 9604.02, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,393,0.09,-0.6511864448894639
37125950502,"Census Tract 9505.02, Moore County, North Carolina",37125,Moore,Moore County,731,0.09,-0.6511864448894639
37125950802,"Census Tract 9508.02, Moore County, North Carolina",37125,Moore,Moore County,341,0.09,-0.6511864448894639
37185950102,"Census Tract 9501.02, Warren County, North Carolina",37185,Warren,Warren County,95,0.08,-0.7416748119781175
37029950101,"Census Tract 9501.01, Camden County, North Carolina",37029,Camden,Camden County,711,0.13,-0.28923297653484914
37181960100,"Census Tract 9601, Vance County, North Carolina",37181,Vance,Vance County,834,0.21,0.43467396017438004
37181960300,"Census Tract 9603, Vance County, North Carolina",37181,Vance,Vance County,834,0.16,-0.017767875268888178
37175960600,"Census Tract 9606, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,208,0.09,-0.6511864448894639
37183052707,"Census Tract 527.07, Wake County, North Carolina",37183,Wake,Wake County,1242,0.17,0.07272049181976556
37183052802,"Census Tract 528.02, Wake County, North Carolina",37183,Wake,Wake County,1189,0.17,0.07272049181976556
37183052806,"Census Tract 528.06, Wake County, North Carolina",37183,Wake,Wake County,2986,0.17,0.07272049181976556
37163970800,"Census Tract 9708, Sampson County, North Carolina",37163,Sampson,Sampson County,1626,0.25,0.7966274285289947
37167930300,"Census Tract 9303, Stanly County, North Carolina",37167,Stanly,Stanly County,454,0.12,-0.3797213436235029
37013930700,"Census Tract 9307, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,407,0.16,-0.017767875268888178
37179021014,"Census Tract 210.14, Union County, North Carolina",37179,Union,Union County,223,0.08,-0.7416748119781175
37017950300,"Census Tract 9503, Bladen County, North Carolina",37017,Bladen,Bladen County,1999,0.31,1.3395576310609167
37171930902,"Census Tract 9309.02, Surry County, North Carolina",37171,Surry,Surry County,126,0.08,-0.7416748119781175
37189921000,"Census Tract 9210, Watauga County, North Carolina",37189,Watauga,Watauga County,80,0.13,-0.28923297653484914
37191000102,"Census Tract 1.02, Wayne County, North Carolina",37191,Wayne,Wayne County,489,0.08,-0.7416748119781175
37191001301,"Census Tract 13.01, Wayne County, North Carolina",37191,Wayne,Wayne County,99,0.02,-1.2846050145100396
37191001500,"Census Tract 15, Wayne County, North Carolina",37191,Wayne,Wayne County,697,0.32,1.4300459981495703
37193960700,"Census Tract 9607, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,1060,0.33,1.5205343652382242
37089931902,"Census Tract 9319.02, Henderson County, North Carolina",37089,Henderson,Henderson County,234,0.08,-0.7416748119781175
37191001101,"Census Tract 11.01, Wayne County, North Carolina",37191,Wayne,Wayne County,1777,0.28,1.068092529794956
37057060303,"Census Tract 603.03, Davidson County, North Carolina",37057,Davidson,Davidson County,274,0.07,-0.8321631790667711
37057060601,"Census Tract 606.01, Davidson County, North Carolina",37057,Davidson,Davidson County,549,0.12,-0.3797213436235029
37167930102,"Census Tract 9301.02, Stanly County, North Carolina",37167,Stanly,Stanly County,453,0.12,-0.3797213436235029
37105030401,"Census Tract 304.01, Lee County, North Carolina",37105,Lee,Lee County,817,0.2,0.34418559308572655
37105030402,"Census Tract 304.02, Lee County, North Carolina",37105,Lee,Lee County,1420,0.19,0.2536972259970728
37183052406,"Census Tract 524.06, Wake County, North Carolina",37183,Wake,Wake County,1161,0.16,-0.017767875268888178
37183052409,"Census Tract 524.09, Wake County, North Carolina",37183,Wake,Wake County,1591,0.48,2.877859871568029
37183052505,"Census Tract 525.05, Wake County, North Carolina",37183,Wake,Wake County,684,0.13,-0.28923297653484914
37183052507,"Census Tract 525.07, Wake County, North Carolina",37183,Wake,Wake County,642,0.2,0.34418559308572655
37057061400,"Census Tract 614, Davidson County, North Carolina",37057,Davidson,Davidson County,1166,0.45,2.6063947703020682
37073970300,"Census Tract 9703, Gates County, North Carolina",37073,Gates,Gates County,668,0.2,0.34418559308572655
37183051102,"Census Tract 511.02, Wake County, North Carolina",37183,Wake,Wake County,35,0.28,1.068092529794956
37069060302,"Census Tract 603.02, Franklin County, North Carolina",37069,Franklin,Franklin County,726,0.31,1.3395576310609167
37119000400,"Census Tract 4, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,429,0.14,-0.1987446094461954
37119000500,"Census Tract 5, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,680,0.14,-0.1987446094461954
37119000900,"Census Tract 9, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,395,0.21,0.43467396017438004
37119001000,"Census Tract 10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,146,0.05,-1.0131399132440784
37097061203,"Census Tract 612.03, Iredell County, North Carolina",37097,Iredell,Iredell County,407,0.09,-0.6511864448894639
37097060902,"Census Tract 609.02, Iredell County, North Carolina",37097,Iredell,Iredell County,430,0.1,-0.5606980778008102
37135011500,"Census Tract 115, Orange County, North Carolina",37135,Orange,Orange County,205,0.11,-0.4702097107121565
37027030700,"Census Tract 307, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,1085,0.16,-0.017767875268888178
37027030800,"Census Tract 308, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,1071,0.13,-0.28923297653484914
37105030502,"Census Tract 305.02, Lee County, North Carolina",37105,Lee,Lee County,338,0.16,-0.017767875268888178
37197050200,"Census Tract 502, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,630,0.14,-0.1987446094461954
37039930500,"Census Tract 9305, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,778,0.15,-0.10825624235754192
37045950200,"Census Tract 9502, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,867,0.18,0.16320885890841905
37077970601,"Census Tract 9706.01, Granville County, North Carolina",37077,Granville,Granville County,511,0.1,-0.5606980778008102
37097061002,"Census Tract 610.02, Iredell County, North Carolina",37097,Iredell,Iredell County,734,0.16,-0.017767875268888178
37097061101,"Census Tract 611.01, Iredell County, North Carolina",37097,Iredell,Iredell County,261,0.09,-0.6511864448894639
37195001500,"Census Tract 15, Wilson County, North Carolina",37195,Wilson,Wilson County,1078,0.2,0.34418559308572655
37035011000,"Census Tract 110, Catawba County, North Carolina",37035,Catawba,Catawba County,633,0.3,1.249069263972263
37039930602,"Census Tract 9306.02, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,659,0.15,-0.10825624235754192
37045950101,"Census Tract 9501.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,1327,0.27,0.9776041627063022
37001021902,"Census Tract 219.02, Alamance County, North Carolina",37001,Alamance,Alamance County,183,0.04,-1.103628280332732
37001022002,"Census Tract 220.02, Alamance County, North Carolina",37001,Alamance,Alamance County,490,0.12,-0.3797213436235029
37097061202,"Census Tract 612.02, Iredell County, North Carolina",37097,Iredell,Iredell County,477,0.1,-0.5606980778008102
37035010102,"Census Tract 101.02, Catawba County, North Carolina",37035,Catawba,Catawba County,487,0.12,-0.3797213436235029
37157041002,"Census Tract 410.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,559,0.1,-0.5606980778008102
37157041400,"Census Tract 414, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,851,0.31,1.3395576310609167
37157041500,"Census Tract 415, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,1243,0.19,0.2536972259970728
37025042601,"Census Tract 426.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,154,0.03,-1.1941166474213858
37025042604,"Census Tract 426.04, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,165,0.03,-1.1941166474213858
37027030200,"Census Tract 302, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,1483,0.3,1.249069263972263
37027030300,"Census Tract 303, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,1215,0.3,1.249069263972263
37049961302,"Census Tract 9613.02, Craven County, North Carolina",37049,Craven,Craven County,991,0.19,0.2536972259970728
37051000500,"Census Tract 5, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1087,0.47,2.787371504479375
37007920500,"Census Tract 9205, Anson County, North Carolina",37007,Anson,Anson County,1479,0.27,0.9776041627063022
37021000900,"Census Tract 9, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1151,0.41,2.244441301947453
37021001100,"Census Tract 11, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,358,0.07,-0.8321631790667711
37021001300,"Census Tract 13, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1040,0.24,0.706139061440341
37021001600,"Census Tract 16, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,824,0.13,-0.28923297653484914
37139960701,"Census Tract 9607.01, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,762,0.13,-0.28923297653484914
37157041602,"Census Tract 416.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,351,0.08,-0.7416748119781175
37101041501,"Census Tract 415.01, Johnston County, North Carolina",37101,Johnston,Johnston County,1032,0.14,-0.1987446094461954
37031970701,"Census Tract 9707.01, Carteret County, North Carolina",37031,Carteret,Carteret County,193,0.17,0.07272049181976556
37111970700,"Census Tract 9707, McDowell County, North Carolina",37111,McDowell,McDowell County,855,0.19,0.2536972259970728
37111970901,"Census Tract 9709.01, McDowell County, North Carolina",37111,McDowell,McDowell County,1204,0.2,0.34418559308572655
37031970103,"Census Tract 9701.03, Carteret County, North Carolina",37031,Carteret,Carteret County,642,0.25,0.7966274285289947
37031970301,"Census Tract 9703.01, Carteret County, North Carolina",37031,Carteret,Carteret County,521,0.12,-0.3797213436235029
37031970402,"Census Tract 9704.02, Carteret County, North Carolina",37031,Carteret,Carteret County,426,0.3,1.249069263972263
37031970403,"Census Tract 9704.03, Carteret County, North Carolina",37031,Carteret,Carteret County,81,0.07,-0.8321631790667711
37031970601,"Census Tract 9706.01, Carteret County, North Carolina",37031,Carteret,Carteret County,150,0.1,-0.5606980778008102
37031970605,"Census Tract 9706.05, Carteret County, North Carolina",37031,Carteret,Carteret County,121,0.09,-0.6511864448894639
37113970502,"Census Tract 9705.02, Macon County, North Carolina",37113,Macon,Macon County,205,0.09,-0.6511864448894639
37003040500,"Census Tract 405, Alexander County, North Carolina",37003,Alexander,Alexander County,1276,0.17,0.07272049181976556
37119005618,"Census Tract 56.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,235,0.07,-0.8321631790667711
37045950800,"Census Tract 9508, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,1351,0.29,1.158580896883609
37077970701,"Census Tract 9707.01, Granville County, North Carolina",37077,Granville,Granville County,398,0.07,-0.8321631790667711
37097061205,"Census Tract 612.05, Iredell County, North Carolina",37097,Iredell,Iredell County,312,0.08,-0.7416748119781175
37097061302,"Census Tract 613.02, Iredell County, North Carolina",37097,Iredell,Iredell County,513,0.11,-0.4702097107121565
37159051303,"Census Tract 513.03, Rowan County, North Carolina",37159,Rowan,Rowan County,1273,0.21,0.43467396017438004
37159051501,"Census Tract 515.01, Rowan County, North Carolina",37159,Rowan,Rowan County,674,0.19,0.2536972259970728
37161961102,"Census Tract 9611.02, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,605,0.2,0.34418559308572655
37021002301,"Census Tract 23.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,430,0.07,-0.8321631790667711
37119005306,"Census Tract 53.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,577,0.27,0.9776041627063022
37119004305,"Census Tract 43.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,935,0.14,-0.1987446094461954
37119005000,"Census Tract 50, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,459,0.24,0.706139061440341
37119005200,"Census Tract 52, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,654,0.34,1.611022732326878
37119005301,"Census Tract 53.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1063,0.26,0.8871157956176485
37021002402,"Census Tract 24.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,753,0.14,-0.1987446094461954
37021002505,"Census Tract 25.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,339,0.07,-0.8321631790667711
37025041302,"Census Tract 413.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,167,0.02,-1.2846050145100396
37119005514,"Census Tract 55.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,468,0.07,-0.8321631790667711
37119005709,"Census Tract 57.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,163,0.04,-1.103628280332732
37119005712,"Census Tract 57.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,90,0.02,-1.2846050145100396
37119005714,"Census Tract 57.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,167,0.03,-1.1941166474213858
37119005812,"Census Tract 58.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,700,0.1,-0.5606980778008102
37019020509,"Census Tract 205.09, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,545,0.11,-0.4702097107121565
37019020512,"Census Tract 205.12, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,70,0.08,-0.7416748119781175
37067003314,"Census Tract 33.14, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,379,0.11,-0.4702097107121565
37069060600,"Census Tract 606, Franklin County, North Carolina",37069,Franklin,Franklin County,1538,0.16,-0.017767875268888178
37105030601,"Census Tract 306.01, Lee County, North Carolina",37105,Lee,Lee County,174,0.06,-0.9226515461554248
37109070300,"Census Tract 703, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,1013,0.25,0.7966274285289947
37115010400,"Census Tract 104, Madison County, North Carolina",37115,Madison,Madison County,224,0.16,-0.017767875268888178
37159051700,"Census Tract 517, Rowan County, North Carolina",37159,Rowan,Rowan County,1477,0.18,0.16320885890841905
37159051901,"Census Tract 519.01, Rowan County, North Carolina",37159,Rowan,Rowan County,605,0.13,-0.28923297653484914
37161961000,"Census Tract 9610, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,1159,0.18,0.16320885890841905
37161961200,"Census Tract 9612, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,811,0.17,0.07272049181976556
37019020603,"Census Tract 206.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,856,0.29,1.158580896883609
37021000300,"Census Tract 3, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,724,0.33,1.5205343652382242
37021000800,"Census Tract 8, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,343,0.09,-0.6511864448894639
