tract_geoid,tract_name,county_geoid,county_name,county_full_name,white_alone_total,white_alone_pct,white_alone_score
37039930300,"Census Tract 9303, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,2468,0.94,-1.0530891489895728
37063002018,"Census Tract 20.18, Durham County, North Carolina",37063,Durham,Durham County,6422,0.68,0.011000754212178393
37063002022,"Census Tract 20.22, Durham County, North Carolina",37063,Durham,Durham County,2259,0.46,0.9113845184598145
37065021000,"Census Tract 210, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,1149,0.38,1.238796796368046
37065021300,"Census Tract 213, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,2894,0.62,0.25655996264335207
37067000200,"Census Tract 2, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,587,0.51,0.70675184476717
37067001000,"Census Tract 10, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,2555,0.62,0.25655996264335207
37067001602,"Census Tract 16.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,796,0.24,1.8117682827074506
37067002100,"Census Tract 21, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1921,0.88,-0.8075299405583997
37041930101,"Census Tract 9301.01, Chowan County, North Carolina",37041,Chowan,Chowan County,2273,0.43,1.0341641226754013
37045951000,"Census Tract 9510, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,1920,0.63,0.21563342790482312
37081016101,"Census Tract 161.01, Guilford County, North Carolina",37081,Guilford,Guilford County,4087,0.82,-0.5619707321272259
37081016503,"Census Tract 165.03, Guilford County, North Carolina",37081,Guilford,Guilford County,2812,0.55,0.5430457058130542
37183053606,"Census Tract 536.06, Wake County, North Carolina",37183,Wake,Wake County,1359,0.56,0.5021191710745253
37183051900,"Census Tract 519, Wake County, North Carolina",37183,Wake,Wake County,1908,0.37,1.2797233311065748
37183052407,"Census Tract 524.07, Wake County, North Carolina",37183,Wake,Wake County,2748,0.63,0.21563342790482312
37183052602,"Census Tract 526.02, Wake County, North Carolina",37183,Wake,Wake County,3974,0.84,-0.6438238016042839
37183052809,"Census Tract 528.09, Wake County, North Carolina",37183,Wake,Wake County,2052,0.66,0.09285382368923628
37183053005,"Census Tract 530.05, Wake County, North Carolina",37183,Wake,Wake County,4204,0.89,-0.8484564752969286
37183053204,"Census Tract 532.04, Wake County, North Carolina",37183,Wake,Wake County,3663,0.69,-0.029925780526350098
37183053408,"Census Tract 534.08, Wake County, North Carolina",37183,Wake,Wake County,2987,0.69,-0.029925780526350098
37183053425,"Census Tract 534.25, Wake County, North Carolina",37183,Wake,Wake County,1894,0.6,0.33841303212040996
37183053507,"Census Tract 535.07, Wake County, North Carolina",37183,Wake,Wake County,2910,0.75,-0.27548498895752377
37183053519,"Census Tract 535.19, Wake County, North Carolina",37183,Wake,Wake County,2742,0.54,0.5839722405515831
37119003018,"Census Tract 30.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2258,0.79,-0.43919112791163956
37119003300,"Census Tract 33, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2903,0.86,-0.7256768710813417
37119003807,"Census Tract 38.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1662,0.34,1.4025029353221614
37119004500,"Census Tract 45, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,449,0.15,2.1801070953542108
37183052506,"Census Tract 525.06, Wake County, North Carolina",37183,Wake,Wake County,2295,0.88,-0.8075299405583997
37183053422,"Census Tract 534.22, Wake County, North Carolina",37183,Wake,Wake County,2213,0.89,-0.8484564752969286
37183053713,"Census Tract 537.13, Wake County, North Carolina",37183,Wake,Wake County,2561,0.7,-0.07085231526487905
37183054008,"Census Tract 540.08, Wake County, North Carolina",37183,Wake,Wake County,2238,0.31,1.5252825395377483
37191001800,"Census Tract 18, Wayne County, North Carolina",37191,Wayne,Wayne County,499,0.22,1.8936213521845084
37193960900,"Census Tract 9609, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,4526,0.98,-1.2167952879436885
37195000801,"Census Tract 8.01, Wilson County, North Carolina",37195,Wilson,Wilson County,67,0.05,2.5893724427394997
37047931300,"Census Tract 9313, Columbus County, North Carolina",37047,Columbus,Columbus County,4572,0.84,-0.6438238016042839
37049960700,"Census Tract 9607, Craven County, North Carolina",37049,Craven,Craven County,1384,0.76,-0.31641152369605274
37025040701,"Census Tract 407.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1387,0.84,-0.6438238016042839
37051003311,"Census Tract 33.11, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1158,0.41,1.1160171921524593
37057060700,"Census Tract 607, Davidson County, North Carolina",37057,Davidson,Davidson County,3559,0.68,0.011000754212178393
37063001400,"Census Tract 14, Durham County, North Carolina",37063,Durham,Durham County,215,0.09,2.4256663037853845
37067000301,"Census Tract 3.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,141,0.08,2.4665928385239133
37067002601,"Census Tract 26.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,2691,0.91,-0.9303095447739864
37071031003,"Census Tract 310.03, Gaston County, North Carolina",37071,Gaston,Gaston County,3829,0.95,-1.0940156837281019
37031970401,"Census Tract 9704.01, Carteret County, North Carolina",37031,Carteret,Carteret County,1457,0.85,-0.6847503363428128
37035010402,"Census Tract 104.02, Catawba County, North Carolina",37035,Catawba,Catawba County,3163,0.65,0.13378035842776523
37045951100,"Census Tract 9511, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,1760,0.57,0.4611926363359968
37001020200,"Census Tract 202, Alamance County, North Carolina",37001,Alamance,Alamance County,1998,0.51,0.70675184476717
37021001200,"Census Tract 12, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,4813,0.92,-0.9712360795125154
37051003302,"Census Tract 33.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1961,0.33,1.4434294700606904
37051003312,"Census Tract 33.12, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2688,0.39,1.197870261629517
37051003403,"Census Tract 34.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2729,0.61,0.297486497381881
37081013900,"Census Tract 139, Guilford County, North Carolina",37081,Guilford,Guilford County,383,0.09,2.4256663037853845
37141920201,"Census Tract 9202.01, Pender County, North Carolina",37141,Pender,Pender County,5974,0.93,-1.0121626142510443
37049960900,"Census Tract 9609, Craven County, North Carolina",37049,Craven,Craven County,926,0.44,0.9932375879368724
37051000200,"Census Tract 2, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,217,0.09,2.4256663037853845
37051001604,"Census Tract 16.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,3468,0.44,0.9932375879368724
37129011100,"Census Tract 111, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,344,0.13,2.2619601648312684
37145920400,"Census Tract 9204, Person County, North Carolina",37145,Person,Person County,1330,0.46,0.9113845184598145
37147000202,"Census Tract 2.02, Pitt County, North Carolina",37147,Pitt,Pitt County,2032,0.64,0.17470689316629417
37147000602,"Census Tract 6.02, Pitt County, North Carolina",37147,Pitt,Pitt County,1947,0.32,1.4843560047992193
37147001302,"Census Tract 13.02, Pitt County, North Carolina",37147,Pitt,Pitt County,3008,0.55,0.5430457058130542
37151030302,"Census Tract 303.02, Randolph County, North Carolina",37151,Randolph,Randolph County,1332,0.49,0.788604914244228
37129010501,"Census Tract 105.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,3200,0.73,-0.19363191948046587
37129010600,"Census Tract 106, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,3580,0.86,-0.7256768710813417
37179021006,"Census Tract 210.06, Union County, North Carolina",37179,Union,Union County,5326,0.92,-0.9712360795125154
37181960600,"Census Tract 9606, Vance County, North Carolina",37181,Vance,Vance County,215,0.16,2.139180560615682
37183050100,"Census Tract 501, Wake County, North Carolina",37183,Wake,Wake County,2507,0.63,0.21563342790482312
37125950701,"Census Tract 9507.01, Moore County, North Carolina",37125,Moore,Moore County,4480,0.87,-0.7666034058198706
37127010400,"Census Tract 104, Nash County, North Carolina",37127,Nash,Nash County,472,0.16,2.139180560615682
37129010200,"Census Tract 102, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1958,0.56,0.5021191710745253
37119005825,"Census Tract 58.25, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2687,0.51,0.70675184476717
37119005832,"Census Tract 58.32, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2569,0.81,-0.5210441973886974
37119005840,"Census Tract 58.40, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1835,0.83,-0.6028972668657548
37119005909,"Census Tract 59.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,4060,0.4,1.156943726890988
37183054204,"Census Tract 542.04, Wake County, North Carolina",37183,Wake,Wake County,4229,0.8,-0.4801176626501685
37119005918,"Census Tract 59.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2150,0.6,0.33841303212040996
37119006107,"Census Tract 61.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1861,0.31,1.5252825395377483
37119006212,"Census Tract 62.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2683,0.75,-0.27548498895752377
37121950100,"Census Tract 9501, Mitchell County, North Carolina",37121,Mitchell,Mitchell County,2449,0.96,-1.1349422184666307
37067003311,"Census Tract 33.11, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1508,0.77,-0.35733805843458166
37071033100,"Census Tract 331, Gaston County, North Carolina",37071,Gaston,Gaston County,1364,0.46,0.9113845184598145
37133000900,"Census Tract 9, Onslow County, North Carolina",37133,Onslow,Onslow County,5375,0.78,-0.39826459317311064
37135011300,"Census Tract 113, Orange County, North Carolina",37135,Orange,Orange County,2040,0.67,0.05192728895070734
37151031602,"Census Tract 316.02, Randolph County, North Carolina",37151,Randolph,Randolph County,980,0.73,-0.19363191948046587
37153970500,"Census Tract 9705, Richmond County, North Carolina",37153,Richmond,Richmond County,1397,0.59,0.3793395668589389
37159050700,"Census Tract 507, Rowan County, North Carolina",37159,Rowan,Rowan County,1669,0.53,0.6248987752901122
37163971000,"Census Tract 9710, Sampson County, North Carolina",37163,Sampson,Sampson County,2496,0.5,0.7476783795056989
37179020311,"Census Tract 203.11, Union County, North Carolina",37179,Union,Union County,6288,0.83,-0.6028972668657548
37105030102,"Census Tract 301.02, Lee County, North Carolina",37105,Lee,Lee County,4753,0.85,-0.6847503363428128
37119001606,"Census Tract 16.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1984,0.43,1.0341641226754013
37119001915,"Census Tract 19.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2034,0.3,1.566209074276277
37119003006,"Census Tract 30.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,4124,0.86,-0.7256768710813417
37119005517,"Census Tract 55.17, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2719,0.66,0.09285382368923628
37119005841,"Census Tract 58.41, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,5095,0.74,-0.23455845421899482
37129010800,"Census Tract 108, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1817,0.63,0.21563342790482312
37077970704,"Census Tract 9707.04, Granville County, North Carolina",37077,Granville,Granville County,630,0.5,0.7476783795056989
37081011400,"Census Tract 114, Guilford County, North Carolina",37081,Guilford,Guilford County,446,0.08,2.4665928385239133
37081014000,"Census Tract 140, Guilford County, North Carolina",37081,Guilford,Guilford County,1765,0.54,0.5839722405515831
37085071402,"Census Tract 714.02, Harnett County, North Carolina",37085,Harnett,Harnett County,7536,0.68,0.011000754212178393
37097060100,"Census Tract 601, Iredell County, North Carolina",37097,Iredell,Iredell County,3926,0.68,0.011000754212178393
37009970800,"Census Tract 9708, Ashe County, North Carolina",37009,Ashe,Ashe County,5015,0.98,-1.2167952879436885
37119980200,"Census Tract 9802, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0,0,2.794005116432144
37183050700,"Census Tract 507, Wake County, North Carolina",37183,Wake,Wake County,851,0.25,1.7708417479689218
37119004000,"Census Tract 40, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1053,0.21,1.9345478869230375
37147001003,"Census Tract 10.03, Pitt County, North Carolina",37147,Pitt,Pitt County,4886,0.85,-0.6847503363428128
37021000100,"Census Tract 1, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1120,0.75,-0.27548498895752377
37133001400,"Census Tract 14, Onslow County, North Carolina",37133,Onslow,Onslow County,4316,0.83,-0.6028972668657548
37183050900,"Census Tract 509, Wake County, North Carolina",37183,Wake,Wake County,814,0.25,1.7708417479689218
37183053423,"Census Tract 534.23, Wake County, North Carolina",37183,Wake,Wake County,1785,0.85,-0.6847503363428128
37063000302,"Census Tract 3.02, Durham County, North Carolina",37063,Durham,Durham County,2964,0.83,-0.6028972668657548
37067003904,"Census Tract 39.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,4283,0.7,-0.07085231526487905
37079950102,"Census Tract 9501.02, Greene County, North Carolina",37079,Greene,Greene County,2789,0.52,0.6658253100286411
37081012504,"Census Tract 125.04, Guilford County, North Carolina",37081,Guilford,Guilford County,1700,0.47,0.8704579837212858
37105030501,"Census Tract 305.01, Lee County, North Carolina",37105,Lee,Lee County,3575,0.81,-0.5210441973886974
37119001603,"Census Tract 16.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2666,0.6,0.33841303212040996
37119001918,"Census Tract 19.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1334,0.32,1.4843560047992193
37119005305,"Census Tract 53.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,709,0.15,2.1801070953542108
37119005826,"Census Tract 58.26, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2089,0.7,-0.07085231526487905
37129010502,"Census Tract 105.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,6455,0.75,-0.27548498895752377
37129011904,"Census Tract 119.04, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,2691,0.95,-1.0940156837281019
37021001500,"Census Tract 15, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,2190,0.85,-0.6847503363428128
37025040703,"Census Tract 407.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1111,0.42,1.0750906574139303
37025042502,"Census Tract 425.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1751,0.72,-0.15270538474193693
37043950100,"Census Tract 9501, Clay County, North Carolina",37043,Clay,Clay County,4869,0.98,-1.2167952879436885
37045951502,"Census Tract 9515.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,1055,0.85,-0.6847503363428128
37051003304,"Census Tract 33.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2708,0.39,1.197870261629517
37063001100,"Census Tract 11, Durham County, North Carolina",37063,Durham,Durham County,914,0.29,1.6071356090148061
37195000502,"Census Tract 5.02, Wilson County, North Carolina",37195,Wilson,Wilson County,2585,0.51,0.70675184476717
37019020305,"Census Tract 203.05, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,2389,0.87,-0.7666034058198706
