Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Jul-20,County,Surry,Continued Claims,Age,25 to 34,501
Jul-20,County,Surry,Continued Claims,Age,Less than 25,265
Jul-20,County,Surry,Continued Claims,Industry,Unclassified / Unknown,246
Jul-20,County,Surry,Continued Claims,Industry,"Trade, Transportation, & Utilities",297
Jul-20,County,Surry,Continued Claims,Industry,Public Administration,28
Jul-20,County,Surry,Continued Claims,Industry,Professional & Business Services,270
Jul-20,County,Surry,Continued Claims,Industry,Other Services,92
Jul-20,County,Surry,Continued Claims,Industry,Natural Resources & Mining,
Jul-20,County,Surry,Continued Claims,Industry,Manufacturing,495
Jul-20,County,Surry,Continued Claims,Industry,Leisure & Hospitality,254
Jul-20,County,Surry,Continued Claims,Industry,Information,
Jul-20,County,Surry,Continued Claims,Industry,Financial Activities,19
Jul-20,County,Surry,Continued Claims,Industry,Educational  & Health Services,276
Jul-20,County,Surry,Continued Claims,Industry,Construction,107
Jul-20,County,Swain,Continued Claims,Claims,Total Cont. Weeks Claimed,1287
Jul-20,County,Swain,Continued Claims,Claimants,Total Claimants,555
Jul-20,County,Swain,Continued Claims,COVID,COVID-19 Claimants,431
Jul-20,County,Swain,Continued Claims,Gender,Other,0
Jul-20,County,Swain,Continued Claims,Gender,Male,225
Jul-20,County,Swain,Continued Claims,Gender,Female,330
Jul-20,County,Swain,Continued Claims,Race,Race Unknown,29
Jul-20,County,Swain,Continued Claims,Race,Other Race,206
Jul-20,County,Swain,Continued Claims,Race,White,310
Jul-20,County,Swain,Continued Claims,Race,Black,10
Jul-20,County,Swain,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,44
Jul-20,County,Swain,Continued Claims,Hispanic Origin,Not Hispanic,466
Jul-20,County,Swain,Continued Claims,Hispanic Origin,Hispanic,45
Jul-20,County,Swain,Continued Claims,Age,65+,35
Jul-20,County,Swain,Continued Claims,Age,60 to 64,48
Jul-20,County,Swain,Continued Claims,Age,55 to 59,37
Jul-20,County,Swain,Continued Claims,Age,45 to 54,92
Jul-20,County,Swain,Continued Claims,Age,35 to 44,126
Jul-20,County,Swain,Continued Claims,Age,25 to 34,140
Jul-20,County,Swain,Continued Claims,Age,Less than 25,77
Jul-20,County,Swain,Continued Claims,Industry,Unclassified / Unknown,69
Jul-20,County,Swain,Continued Claims,Industry,"Trade, Transportation, & Utilities",36
Jul-20,County,Swain,Continued Claims,Industry,Public Administration,35
Jul-20,County,Swain,Continued Claims,Industry,Professional & Business Services,36
Jul-20,County,Swain,Continued Claims,Industry,Other Services,6
Jul-20,County,Swain,Continued Claims,Industry,Natural Resources & Mining,0
Jul-20,County,Swain,Continued Claims,Industry,Manufacturing,10
Jul-20,County,Swain,Continued Claims,Industry,Leisure & Hospitality,327
Jul-20,County,Swain,Continued Claims,Industry,Information,
Jul-20,County,Swain,Continued Claims,Industry,Financial Activities,
Jul-20,County,Swain,Continued Claims,Industry,Educational  & Health Services,28
Jul-20,County,Swain,Continued Claims,Industry,Construction,9
Jul-20,County,Transylvania,Continued Claims,Claims,Total Cont. Weeks Claimed,1494
Jul-20,County,Transylvania,Continued Claims,Claimants,Total Claimants,584
Jul-20,County,Transylvania,Continued Claims,COVID,COVID-19 Claimants,413
Jul-20,County,Transylvania,Continued Claims,Gender,Other,0
Jul-20,County,Transylvania,Continued Claims,Gender,Male,
Jul-20,County,Transylvania,Continued Claims,Gender,Female,
Jul-20,County,Transylvania,Continued Claims,Race,Race Unknown,31
Jul-20,County,Transylvania,Continued Claims,Race,Other Race,29
Jul-20,County,Transylvania,Continued Claims,Race,White,475
Jul-20,County,Transylvania,Continued Claims,Race,Black,49
Jul-20,County,Transylvania,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,46
Jul-20,County,Transylvania,Continued Claims,Hispanic Origin,Not Hispanic,519
Jul-20,County,Transylvania,Continued Claims,Hispanic Origin,Hispanic,19
Jul-20,County,Transylvania,Continued Claims,Age,65+,42
Jul-20,County,Transylvania,Continued Claims,Age,60 to 64,32
Jul-20,County,Transylvania,Continued Claims,Age,55 to 59,43
Jul-20,County,Transylvania,Continued Claims,Age,45 to 54,104
Jul-20,County,Transylvania,Continued Claims,Age,35 to 44,129
Jul-20,County,Transylvania,Continued Claims,Age,25 to 34,167
Jul-20,County,Transylvania,Continued Claims,Age,Less than 25,67
Jul-20,County,Transylvania,Continued Claims,Industry,Unclassified / Unknown,109
Jul-20,County,Transylvania,Continued Claims,Industry,"Trade, Transportation, & Utilities",70
Jul-20,County,Transylvania,Continued Claims,Industry,Public Administration,
Jul-20,County,Transylvania,Continued Claims,Industry,Professional & Business Services,51
Jul-20,County,Transylvania,Continued Claims,Industry,Other Services,24
Jul-20,County,Transylvania,Continued Claims,Industry,Natural Resources & Mining,
Jul-20,County,Transylvania,Continued Claims,Industry,Manufacturing,53
Jul-20,County,Transylvania,Continued Claims,Industry,Leisure & Hospitality,128
Jul-20,County,Transylvania,Continued Claims,Industry,Information,
Jul-20,County,Transylvania,Continued Claims,Industry,Financial Activities,16
Jul-20,County,Transylvania,Continued Claims,Industry,Educational  & Health Services,96
Jul-20,County,Transylvania,Continued Claims,Industry,Construction,26
Jul-20,County,Tyrrell,Continued Claims,Claims,Total Cont. Weeks Claimed,233
Jul-20,County,Tyrrell,Continued Claims,Claimants,Total Claimants,81
Jul-20,County,Tyrrell,Continued Claims,COVID,COVID-19 Claimants,53
Jul-20,County,Tyrrell,Continued Claims,Gender,Other,0
Jul-20,County,Tyrrell,Continued Claims,Gender,Male,33
Jul-20,County,Tyrrell,Continued Claims,Gender,Female,48
Jul-20,County,Tyrrell,Continued Claims,Race,Race Unknown,
Jul-20,County,Tyrrell,Continued Claims,Race,Other Race,
Jul-20,County,Tyrrell,Continued Claims,Race,White,30
Jul-20,County,Tyrrell,Continued Claims,Race,Black,46
Jul-20,County,Tyrrell,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,
Jul-20,County,Tyrrell,Continued Claims,Hispanic Origin,Not Hispanic,71
Jul-20,County,Tyrrell,Continued Claims,Hispanic Origin,Hispanic,
Jul-20,County,Tyrrell,Continued Claims,Age,65+,11
Jul-20,County,Tyrrell,Continued Claims,Age,60 to 64,
Jul-20,County,Tyrrell,Continued Claims,Age,55 to 59,
Jul-20,County,Tyrrell,Continued Claims,Age,45 to 54,12
Jul-20,County,Tyrrell,Continued Claims,Age,35 to 44,19
Jul-20,County,Tyrrell,Continued Claims,Age,25 to 34,14
Jul-20,County,Tyrrell,Continued Claims,Age,Less than 25,8
Jul-20,County,Tyrrell,Continued Claims,Industry,Unclassified / Unknown,10
Jul-20,County,Tyrrell,Continued Claims,Industry,"Trade, Transportation, & Utilities",7
Jul-20,County,Tyrrell,Continued Claims,Industry,Public Administration,
Jul-20,County,Tyrrell,Continued Claims,Industry,Professional & Business Services,8
Jul-20,County,Tyrrell,Continued Claims,Industry,Other Services,
Jul-20,County,Tyrrell,Continued Claims,Industry,Natural Resources & Mining,
Jul-20,County,Tyrrell,Continued Claims,Industry,Manufacturing,12
Jul-20,County,Tyrrell,Continued Claims,Industry,Leisure & Hospitality,16
Jul-20,County,Tyrrell,Continued Claims,Industry,Information,
Jul-20,County,Tyrrell,Continued Claims,Industry,Financial Activities,5
Jul-20,County,Tyrrell,Continued Claims,Industry,Educational  & Health Services,11
Jul-20,County,Tyrrell,Continued Claims,Industry,Construction,5
Jul-20,County,Union,Continued Claims,Claims,Total Cont. Weeks Claimed,15186
Jul-20,County,Union,Continued Claims,Claimants,Total Claimants,5947
Jul-20,County,Union,Continued Claims,COVID,COVID-19 Claimants,4371
Jul-20,County,Union,Continued Claims,Gender,Other,6
Jul-20,County,Union,Continued Claims,Gender,Male,2763
Jul-20,County,Union,Continued Claims,Gender,Female,3178
Jul-20,County,Union,Continued Claims,Race,Race Unknown,512
Jul-20,County,Union,Continued Claims,Race,Other Race,373
Jul-20,County,Union,Continued Claims,Race,White,3539
Jul-20,County,Union,Continued Claims,Race,Black,1523
Jul-20,County,Union,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,414
Jul-20,County,Union,Continued Claims,Hispanic Origin,Not Hispanic,5020
Jul-20,County,Union,Continued Claims,Hispanic Origin,Hispanic,513
Jul-20,County,Union,Continued Claims,Age,65+,293
Jul-20,County,Union,Continued Claims,Age,60 to 64,363
Jul-20,County,Union,Continued Claims,Age,55 to 59,511
Jul-20,County,Union,Continued Claims,Age,45 to 54,1195
Jul-20,County,Union,Continued Claims,Age,35 to 44,1244
Jul-20,County,Union,Continued Claims,Age,25 to 34,1402
Jul-20,County,Union,Continued Claims,Age,Less than 25,939
Jul-20,County,Union,Continued Claims,Industry,Unclassified / Unknown,847
Jul-20,County,Union,Continued Claims,Industry,"Trade, Transportation, & Utilities",996
Jul-20,County,Union,Continued Claims,Industry,Public Administration,41
Jul-20,County,Union,Continued Claims,Industry,Professional & Business Services,772
Jul-20,County,Union,Continued Claims,Industry,Other Services,228
Jul-20,County,Union,Continued Claims,Industry,Natural Resources & Mining,6
Jul-20,County,Union,Continued Claims,Industry,Manufacturing,758
Jul-20,County,Union,Continued Claims,Industry,Leisure & Hospitality,999
Jul-20,County,Union,Continued Claims,Industry,Information,60
Jul-20,County,Union,Continued Claims,Industry,Financial Activities,144
Jul-20,County,Union,Continued Claims,Industry,Educational  & Health Services,841
Jul-20,County,Union,Continued Claims,Industry,Construction,263
Jul-20,County,Vance,Continued Claims,Claims,Total Cont. Weeks Claimed,5384
Jul-20,County,Vance,Continued Claims,Claimants,Total Claimants,2026
Jul-20,County,Vance,Continued Claims,COVID,COVID-19 Claimants,1308
Jul-20,County,Vance,Continued Claims,Gender,Other,
Jul-20,County,Vance,Continued Claims,Gender,Male,
Jul-20,County,Vance,Continued Claims,Gender,Female,1180
Jul-20,County,Vance,Continued Claims,Race,Race Unknown,69
Jul-20,County,Vance,Continued Claims,Race,Other Race,55
Jul-20,County,Vance,Continued Claims,Race,White,446
Jul-20,County,Vance,Continued Claims,Race,Black,1456
Jul-20,County,Vance,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,119
Jul-20,County,Vance,Continued Claims,Hispanic Origin,Not Hispanic,1839
Jul-20,County,Vance,Continued Claims,Hispanic Origin,Hispanic,68
Jul-20,County,Vance,Continued Claims,Age,65+,101
Jul-20,County,Vance,Continued Claims,Age,60 to 64,97
Jul-20,County,Vance,Continued Claims,Age,55 to 59,146
Jul-20,County,Vance,Continued Claims,Age,45 to 54,337
Jul-20,County,Vance,Continued Claims,Age,35 to 44,391
Jul-20,County,Vance,Continued Claims,Age,25 to 34,633
Jul-20,County,Vance,Continued Claims,Age,Less than 25,321
Jul-20,County,Vance,Continued Claims,Industry,Unclassified / Unknown,248
Jul-20,County,Vance,Continued Claims,Industry,"Trade, Transportation, & Utilities",360
Jul-20,County,Vance,Continued Claims,Industry,Public Administration,19
Jul-20,County,Vance,Continued Claims,Industry,Professional & Business Services,401
Jul-20,County,Vance,Continued Claims,Industry,Other Services,29
Jul-20,County,Vance,Continued Claims,Industry,Natural Resources & Mining,
Jul-20,County,Vance,Continued Claims,Industry,Manufacturing,347
Jul-20,County,Vance,Continued Claims,Industry,Leisure & Hospitality,234
Jul-20,County,Vance,Continued Claims,Industry,Information,
Jul-20,County,Vance,Continued Claims,Industry,Financial Activities,21
Jul-20,County,Vance,Continued Claims,Industry,Educational  & Health Services,306
Jul-20,County,Vance,Continued Claims,Industry,Construction,53
Jul-20,County,Wake,Continued Claims,Claims,Total Cont. Weeks Claimed,95858
Jul-20,County,Wake,Continued Claims,Claimants,Total Claimants,36456
Jul-20,County,Wake,Continued Claims,COVID,COVID-19 Claimants,26347
Jul-20,County,Wake,Continued Claims,Gender,Other,75
Jul-20,County,Wake,Continued Claims,Gender,Male,16748
Jul-20,County,Wake,Continued Claims,Gender,Female,19633
Jul-20,County,Wake,Continued Claims,Race,Race Unknown,3585
Jul-20,County,Wake,Continued Claims,Race,Other Race,3220
Jul-20,County,Wake,Continued Claims,Race,White,16264
Jul-20,County,Wake,Continued Claims,Race,Black,13387
Jul-20,County,Wake,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,2665
Jul-20,County,Wake,Continued Claims,Hispanic Origin,Not Hispanic,30582
Jul-20,County,Wake,Continued Claims,Hispanic Origin,Hispanic,3209
Jul-20,County,Wake,Continued Claims,Age,65+,1872
Jul-20,County,Wake,Continued Claims,Age,60 to 64,2061
Jul-20,County,Wake,Continued Claims,Age,55 to 59,2627
Jul-20,County,Wake,Continued Claims,Age,45 to 54,6351
Jul-20,County,Wake,Continued Claims,Age,35 to 44,7214
Jul-20,County,Wake,Continued Claims,Age,25 to 34,10347
Jul-20,County,Wake,Continued Claims,Age,Less than 25,5984
Jul-20,County,Wake,Continued Claims,Industry,Unclassified / Unknown,5078
Jul-20,County,Wake,Continued Claims,Industry,"Trade, Transportation, & Utilities",6578
Jul-20,County,Wake,Continued Claims,Industry,Public Administration,473
Jul-20,County,Wake,Continued Claims,Industry,Professional & Business Services,5675
Jul-20,County,Wake,Continued Claims,Industry,Other Services,1377
Jul-20,County,Wake,Continued Claims,Industry,Natural Resources & Mining,37
Jul-20,County,Wake,Continued Claims,Industry,Manufacturing,1868
Jul-20,County,Wake,Continued Claims,Industry,Leisure & Hospitality,7796
Jul-20,County,Wake,Continued Claims,Industry,Information,616
Jul-20,County,Wake,Continued Claims,Industry,Financial Activities,963
Jul-20,County,Wake,Continued Claims,Industry,Educational  & Health Services,4865
Jul-20,County,Wake,Continued Claims,Industry,Construction,1216
Jul-20,County,Warren,Continued Claims,Claims,Total Cont. Weeks Claimed,1336
Jul-20,County,Warren,Continued Claims,Claimants,Total Claimants,492
Jul-20,County,Warren,Continued Claims,COVID,COVID-19 Claimants,308
Jul-20,County,Warren,Continued Claims,Gender,Other,0
Jul-20,County,Warren,Continued Claims,Gender,Male,
Jul-20,County,Warren,Continued Claims,Gender,Female,
Jul-20,County,Warren,Continued Claims,Race,Race Unknown,17
Jul-20,County,Warren,Continued Claims,Race,Other Race,40
Jul-20,County,Warren,Continued Claims,Race,White,87
Jul-20,County,Warren,Continued Claims,Race,Black,348
Jul-20,County,Warren,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,41
Jul-20,County,Warren,Continued Claims,Hispanic Origin,Not Hispanic,440
Jul-20,County,Warren,Continued Claims,Hispanic Origin,Hispanic,11
Jul-20,County,Warren,Continued Claims,Age,65+,28
Jul-20,County,Warren,Continued Claims,Age,60 to 64,21
Jul-20,County,Warren,Continued Claims,Age,55 to 59,37
Jul-20,County,Warren,Continued Claims,Age,45 to 54,75
Jul-20,County,Warren,Continued Claims,Age,35 to 44,99
Jul-20,County,Warren,Continued Claims,Age,25 to 34,171
Jul-20,County,Warren,Continued Claims,Age,Less than 25,61
Jul-20,County,Warren,Continued Claims,Industry,Unclassified / Unknown,65
Jul-20,County,Warren,Continued Claims,Industry,"Trade, Transportation, & Utilities",81
Jul-20,County,Warren,Continued Claims,Industry,Public Administration,9
Jul-20,County,Warren,Continued Claims,Industry,Professional & Business Services,87
Jul-20,County,Warren,Continued Claims,Industry,Other Services,6
Jul-20,County,Warren,Continued Claims,Industry,Natural Resources & Mining,
Jul-20,County,Warren,Continued Claims,Industry,Manufacturing,94
Jul-20,County,Warren,Continued Claims,Industry,Leisure & Hospitality,40
Jul-20,County,Warren,Continued Claims,Industry,Information,
Jul-20,County,Warren,Continued Claims,Industry,Financial Activities,5
Jul-20,County,Warren,Continued Claims,Industry,Educational  & Health Services,78
Jul-20,County,Warren,Continued Claims,Industry,Construction,22
Jul-20,County,Washington,Continued Claims,Claims,Total Cont. Weeks Claimed,868
Jul-20,County,Washington,Continued Claims,Claimants,Total Claimants,329
Jul-20,County,Washington,Continued Claims,COVID,COVID-19 Claimants,193
Jul-20,County,Washington,Continued Claims,Gender,Other,0
Jul-20,County,Washington,Continued Claims,Gender,Male,131
Jul-20,County,Washington,Continued Claims,Gender,Female,198
Jul-20,County,Washington,Continued Claims,Race,Race Unknown,7
Jul-20,County,Washington,Continued Claims,Race,Other Race,7
Jul-20,County,Washington,Continued Claims,Race,White,66
Jul-20,County,Washington,Continued Claims,Race,Black,249
Jul-20,County,Washington,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,
Jul-20,County,Washington,Continued Claims,Hispanic Origin,Not Hispanic,304
Jul-20,County,Washington,Continued Claims,Hispanic Origin,Hispanic,
Jul-20,County,Washington,Continued Claims,Age,65+,14
Jul-20,County,Washington,Continued Claims,Age,60 to 64,12
Jul-20,County,Washington,Continued Claims,Age,55 to 59,20
Jul-20,County,Washington,Continued Claims,Age,45 to 54,51
Jul-20,County,Washington,Continued Claims,Age,35 to 44,72
Jul-20,County,Washington,Continued Claims,Age,25 to 34,101
Jul-20,County,Washington,Continued Claims,Age,Less than 25,59
Jul-20,County,Washington,Continued Claims,Industry,Unclassified / Unknown,54
Jul-20,County,Washington,Continued Claims,Industry,"Trade, Transportation, & Utilities",49
Jul-20,County,Washington,Continued Claims,Industry,Public Administration,7
Jul-20,County,Washington,Continued Claims,Industry,Professional & Business Services,27
Jul-20,County,Washington,Continued Claims,Industry,Other Services,
Jul-20,County,Washington,Continued Claims,Industry,Natural Resources & Mining,12
Jul-20,County,Washington,Continued Claims,Industry,Manufacturing,28
Jul-20,County,Washington,Continued Claims,Industry,Leisure & Hospitality,48
Jul-20,County,Washington,Continued Claims,Industry,Information,
Jul-20,County,Washington,Continued Claims,Industry,Financial Activities,7
Jul-20,County,Washington,Continued Claims,Industry,Educational  & Health Services,66
Jul-20,County,Washington,Continued Claims,Industry,Construction,24
Jul-20,County,Watauga,Continued Claims,Claims,Total Cont. Weeks Claimed,3008
Jul-20,County,Watauga,Continued Claims,Claimants,Total Claimants,1187
Jul-20,County,Watauga,Continued Claims,COVID,COVID-19 Claimants,936
Jul-20,County,Watauga,Continued Claims,Gender,Other,6
Jul-20,County,Watauga,Continued Claims,Gender,Male,561
Jul-20,County,Watauga,Continued Claims,Gender,Female,620
Jul-20,County,Watauga,Continued Claims,Race,Race Unknown,56
Jul-20,County,Watauga,Continued Claims,Race,Other Race,50
Jul-20,County,Watauga,Continued Claims,Race,White,1032
Jul-20,County,Watauga,Continued Claims,Race,Black,49
Jul-20,County,Watauga,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,65
Jul-20,County,Watauga,Continued Claims,Hispanic Origin,Not Hispanic,1081
Jul-20,County,Watauga,Continued Claims,Hispanic Origin,Hispanic,41
Jul-20,County,Watauga,Continued Claims,Age,65+,63
Jul-20,County,Watauga,Continued Claims,Age,60 to 64,63
Jul-20,County,Watauga,Continued Claims,Age,55 to 59,85
Jul-20,County,Watauga,Continued Claims,Age,45 to 54,144
Jul-20,County,Watauga,Continued Claims,Age,35 to 44,163
Jul-20,County,Watauga,Continued Claims,Age,25 to 34,359
Jul-20,County,Watauga,Continued Claims,Age,Less than 25,310
Jul-20,County,Watauga,Continued Claims,Industry,Unclassified / Unknown,158
Jul-20,County,Watauga,Continued Claims,Industry,"Trade, Transportation, & Utilities",211
Jul-20,County,Watauga,Continued Claims,Industry,Public Administration,
Jul-20,County,Watauga,Continued Claims,Industry,Professional & Business Services,61
Jul-20,County,Watauga,Continued Claims,Industry,Other Services,11
Jul-20,County,Watauga,Continued Claims,Industry,Natural Resources & Mining,0
Jul-20,County,Watauga,Continued Claims,Industry,Manufacturing,62
Jul-20,County,Watauga,Continued Claims,Industry,Leisure & Hospitality,419
Jul-20,County,Watauga,Continued Claims,Industry,Information,
Jul-20,County,Watauga,Continued Claims,Industry,Financial Activities,42
Jul-20,County,Watauga,Continued Claims,Industry,Educational  & Health Services,186
Jul-20,County,Watauga,Continued Claims,Industry,Construction,29
Jul-20,County,Wayne,Continued Claims,Claims,Total Cont. Weeks Claimed,8804
Jul-20,County,Wayne,Continued Claims,Claimants,Total Claimants,3273
Jul-20,County,Wayne,Continued Claims,COVID,COVID-19 Claimants,2015
Jul-20,County,Wayne,Continued Claims,Gender,Other,
Jul-20,County,Wayne,Continued Claims,Gender,Male,
Jul-20,County,Wayne,Continued Claims,Gender,Female,1916
Jul-20,County,Wayne,Continued Claims,Race,Race Unknown,214
Jul-20,County,Wayne,Continued Claims,Race,Other Race,178
Jul-20,County,Wayne,Continued Claims,Race,White,1132
Jul-20,County,Wayne,Continued Claims,Race,Black,1749
Jul-20,County,Wayne,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,180
Jul-20,County,Wayne,Continued Claims,Hispanic Origin,Not Hispanic,2894
Jul-20,County,Wayne,Continued Claims,Hispanic Origin,Hispanic,199
Jul-20,County,Wayne,Continued Claims,Age,65+,170
Jul-20,County,Wayne,Continued Claims,Age,60 to 64,166
Jul-20,County,Wayne,Continued Claims,Age,55 to 59,223
Jul-20,County,Wayne,Continued Claims,Age,45 to 54,511
Jul-20,County,Wayne,Continued Claims,Age,35 to 44,689
Jul-20,County,Wayne,Continued Claims,Age,25 to 34,1003
Jul-20,County,Wayne,Continued Claims,Age,Less than 25,511
Jul-20,County,Wayne,Continued Claims,Industry,Unclassified / Unknown,502
Jul-20,County,Wayne,Continued Claims,Industry,"Trade, Transportation, & Utilities",508
Jul-20,County,Wayne,Continued Claims,Industry,Public Administration,40
Jul-20,County,Wayne,Continued Claims,Industry,Professional & Business Services,316
Jul-20,County,Wayne,Continued Claims,Industry,Other Services,94
Jul-20,County,Wayne,Continued Claims,Industry,Natural Resources & Mining,11
Jul-20,County,Wayne,Continued Claims,Industry,Manufacturing,650
Jul-20,County,Wayne,Continued Claims,Industry,Leisure & Hospitality,466
Jul-20,County,Wayne,Continued Claims,Industry,Information,14
Jul-20,County,Wayne,Continued Claims,Industry,Financial Activities,28
Jul-20,County,Wayne,Continued Claims,Industry,Educational  & Health Services,567
Jul-20,County,Wayne,Continued Claims,Industry,Construction,87
Jul-20,County,Wilkes,Continued Claims,Claims,Total Cont. Weeks Claimed,4129
Jul-20,County,Wilkes,Continued Claims,Claimants,Total Claimants,1688
Jul-20,County,Wilkes,Continued Claims,COVID,COVID-19 Claimants,1179
Jul-20,County,Wilkes,Continued Claims,Gender,Other,
Jul-20,County,Wilkes,Continued Claims,Gender,Male,
Jul-20,County,Wilkes,Continued Claims,Gender,Female,877
Jul-20,County,Wilkes,Continued Claims,Race,Race Unknown,54
Jul-20,County,Wilkes,Continued Claims,Race,Other Race,57
Jul-20,County,Wilkes,Continued Claims,Race,White,1430
Jul-20,County,Wilkes,Continued Claims,Race,Black,147
Jul-20,County,Wilkes,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,95
Jul-20,County,Wilkes,Continued Claims,Hispanic Origin,Not Hispanic,1539
Jul-20,County,Wilkes,Continued Claims,Hispanic Origin,Hispanic,54
Jul-20,County,Wilkes,Continued Claims,Age,65+,82
Jul-20,County,Wilkes,Continued Claims,Age,60 to 64,127
Jul-20,County,Wilkes,Continued Claims,Age,55 to 59,165
Jul-20,County,Wilkes,Continued Claims,Age,45 to 54,331
Jul-20,County,Wilkes,Continued Claims,Age,35 to 44,342
Jul-20,County,Wilkes,Continued Claims,Age,25 to 34,424
Jul-20,County,Wilkes,Continued Claims,Age,Less than 25,217
Jul-20,County,Wilkes,Continued Claims,Industry,Unclassified / Unknown,214
Jul-20,County,Wilkes,Continued Claims,Industry,"Trade, Transportation, & Utilities",247
Jul-20,County,Wilkes,Continued Claims,Industry,Public Administration,8
Jul-20,County,Wilkes,Continued Claims,Industry,Professional & Business Services,192
Jul-20,County,Wilkes,Continued Claims,Industry,Other Services,22
Jul-20,County,Wilkes,Continued Claims,Industry,Natural Resources & Mining,11
Jul-20,County,Wilkes,Continued Claims,Industry,Manufacturing,419
Jul-20,County,Wilkes,Continued Claims,Industry,Leisure & Hospitality,205
Jul-20,County,Wilkes,Continued Claims,Industry,Information,5
Jul-20,County,Wilkes,Continued Claims,Industry,Financial Activities,23
Jul-20,County,Wilkes,Continued Claims,Industry,Educational  & Health Services,305
Jul-20,County,Wilkes,Continued Claims,Industry,Construction,40
Jul-20,County,Wilson,Continued Claims,Claims,Total Cont. Weeks Claimed,7694
Jul-20,County,Wilson,Continued Claims,Claimants,Total Claimants,2865
Jul-20,County,Wilson,Continued Claims,COVID,COVID-19 Claimants,1694
Jul-20,County,Wilson,Continued Claims,Gender,Other,
Jul-20,County,Wilson,Continued Claims,Gender,Male,
Jul-20,County,Wilson,Continued Claims,Gender,Female,1621
Jul-20,County,Wilson,Continued Claims,Race,Race Unknown,145
Jul-20,County,Wilson,Continued Claims,Race,Other Race,88
Jul-20,County,Wilson,Continued Claims,Race,White,648
Jul-20,County,Wilson,Continued Claims,Race,Black,1984
Jul-20,County,Wilson,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,150
Jul-20,County,Wilson,Continued Claims,Hispanic Origin,Not Hispanic,2603
Jul-20,County,Wilson,Continued Claims,Hispanic Origin,Hispanic,112
Jul-20,County,Wilson,Continued Claims,Age,65+,193
Jul-20,County,Wilson,Continued Claims,Age,60 to 64,148
Jul-20,County,Wilson,Continued Claims,Age,55 to 59,207
Jul-20,County,Wilson,Continued Claims,Age,45 to 54,471
Jul-20,County,Wilson,Continued Claims,Age,35 to 44,593
Jul-20,County,Wilson,Continued Claims,Age,25 to 34,804
Jul-20,County,Wilson,Continued Claims,Age,Less than 25,449
Jul-20,County,Wilson,Continued Claims,Industry,Unclassified / Unknown,357
Jul-20,County,Wilson,Continued Claims,Industry,"Trade, Transportation, & Utilities",411
Jul-20,County,Wilson,Continued Claims,Industry,Public Administration,23
Jul-20,County,Wilson,Continued Claims,Industry,Professional & Business Services,448
Jul-20,County,Wilson,Continued Claims,Industry,Other Services,38
Jul-20,County,Wilson,Continued Claims,Industry,Natural Resources & Mining,11
Jul-20,County,Wilson,Continued Claims,Industry,Manufacturing,606
Jul-20,County,Wilson,Continued Claims,Industry,Leisure & Hospitality,384
Jul-20,County,Wilson,Continued Claims,Industry,Information,10
Jul-20,County,Wilson,Continued Claims,Industry,Financial Activities,37
Jul-20,County,Wilson,Continued Claims,Industry,Educational  & Health Services,449
Jul-20,County,Wilson,Continued Claims,Industry,Construction,100
Jul-20,County,Yadkin,Continued Claims,Claims,Total Cont. Weeks Claimed,3265
Jul-20,County,Yadkin,Continued Claims,Claimants,Total Claimants,1438
Jul-20,County,Yadkin,Continued Claims,COVID,COVID-19 Claimants,1170
Jul-20,County,Yadkin,Continued Claims,Gender,Other,
Jul-20,County,Yadkin,Continued Claims,Gender,Male,746
Jul-20,County,Yadkin,Continued Claims,Gender,Female,
Jul-20,County,Yadkin,Continued Claims,Race,Race Unknown,109
Jul-20,County,Yadkin,Continued Claims,Race,Other Race,48
Jul-20,County,Yadkin,Continued Claims,Race,White,1202
Jul-20,County,Yadkin,Continued Claims,Race,Black,79
Jul-20,County,Yadkin,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,116
Jul-20,County,Yadkin,Continued Claims,Hispanic Origin,Not Hispanic,1209
Jul-20,County,Yadkin,Continued Claims,Hispanic Origin,Hispanic,113
Jul-20,County,Yadkin,Continued Claims,Age,65+,83
Jul-20,County,Yadkin,Continued Claims,Age,60 to 64,130
Jul-20,County,Yadkin,Continued Claims,Age,55 to 59,163
Jul-20,County,Yadkin,Continued Claims,Age,45 to 54,337
Jul-20,County,Yadkin,Continued Claims,Age,35 to 44,248
Jul-20,County,Yadkin,Continued Claims,Age,25 to 34,305
Jul-20,County,Yadkin,Continued Claims,Age,Less than 25,172
Jul-20,County,Yadkin,Continued Claims,Industry,Unclassified / Unknown,128
Jul-20,County,Yadkin,Continued Claims,Industry,"Trade, Transportation, & Utilities",161
Jul-20,County,Yadkin,Continued Claims,Industry,Public Administration,9
Jul-20,County,Yadkin,Continued Claims,Industry,Professional & Business Services,132
